x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain,pattern_id
363924.918068,6591411.589991,B_078_009,780.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.61,0.004,0.0146,0.3,51.3,18.13,6.23,92.5,55.4,medium,0.36,0.52,2.01,335.5,0.0,0.74,0.75,0.75,0.93,145,True,-30.802581740321,121.577615463452,propylitic_volcanics,propylitic_halo,waste,background,
363934.918068,6591411.589991,B_079_009,790.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.61,0.004,0.0148,0.31,50.5,18.39,6.27,95.2,57.5,medium,0.57,0.22,1.84,330.4,0.0,0.75,0.74,0.74,0.94,150,True,-30.802582887282,121.577719965662,propylitic_volcanics,propylitic_halo,waste,background,
363944.918068,6591411.589991,B_080_009,800.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.57,0.004,0.0133,0.29,52.0,18.52,5.81,100.2,55.0,medium,0.56,0.31,2.28,325.3,0.0,0.75,0.75,0.76,0.96,145,True,-30.802584034158,121.577824467877,propylitic_volcanics,propylitic_halo,waste,background,
363954.918068,6591411.589991,B_081_009,810.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.61,0.004,0.0137,0.29,52.6,19.13,6.85,96.9,49.9,medium,0.66,0.68,2.17,320.1,0.0,0.74,0.73,0.75,0.92,150,True,-30.80258518095,121.577928970099,propylitic_volcanics,propylitic_halo,waste,background,
363964.918068,6591411.589991,B_082_009,820.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.62,0.004,0.0141,0.29,52.2,18.2,6.56,103.2,50.3,medium,0.74,0.44,2.22,314.7,0.0,0.75,0.75,0.76,0.94,145,True,-30.802586327659,121.578033472327,propylitic_volcanics,propylitic_halo,waste,background,
363974.918068,6591411.589991,B_083_009,830.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.58,0.004,0.0135,0.28,51.2,18.21,6.28,104.1,51.0,medium,0.77,0.48,2.05,309.3,0.0,0.74,0.74,0.73,0.99,140,True,-30.802587474282,121.578137974561,propylitic_volcanics,propylitic_halo,waste,background,
363984.918068,6591411.589991,B_084_009,840.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.58,0.004,0.0135,0.28,53.5,18.28,6.7,89.7,55.9,medium,0.42,0.47,2.2,303.8,0.0,0.75,0.73,0.75,0.88,145,True,-30.802588620822,121.578242476801,propylitic_volcanics,propylitic_halo,waste,background,
363994.918068,6591411.589991,B_085_009,850.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.57,0.003,0.0135,0.28,53.7,18.88,6.08,102.2,54.8,hard,0.56,0.49,2.35,298.2,0.0,0.74,0.75,0.75,0.97,140,True,-30.802589767278,121.578346979046,propylitic_volcanics,propylitic_halo,waste,background,
364004.918068,6591411.589991,B_086_009,860.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.64,0.004,0.0135,0.29,53.4,18.17,5.58,96.8,44.2,medium,0.56,0.27,2.42,292.5,0.0,0.75,0.73,0.75,0.94,145,True,-30.802590913649,121.578451481298,propylitic_volcanics,propylitic_halo,waste,background,
364014.918068,6591411.589991,B_087_009,870.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.58,0.004,0.0135,0.28,53.6,17.36,5.73,97.1,57.8,medium,0.47,0.43,2.37,286.8,0.0,0.74,0.74,0.75,0.92,145,True,-30.802592059936,121.578555983556,propylitic_volcanics,propylitic_halo,waste,background,
363204.918068,6591421.589991,B_006_010,60.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.62,0.003,0.0146,0.36,53.0,19.33,6.1,99.3,52.2,medium,0.6,0.44,2.48,128.0,0.0,0.74,0.74,0.75,0.98,150,True,-30.802408731025,121.570092655904,propylitic_volcanics,propylitic_halo,waste,background,
363214.918068,6591421.589991,B_007_010,70.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.52,0.003,0.0156,0.38,53.6,18.26,6.29,96.7,49.3,medium,0.71,0.16,2.76,118.1,0.0,0.74,0.74,0.74,0.95,145,True,-30.802409884045,121.570197157584,propylitic_volcanics,propylitic_halo,waste,background,
363224.918068,6591421.589991,B_008_010,80.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.6,0.003,0.0164,0.38,52.5,18.22,6.68,94.0,57.9,medium,0.44,0.32,2.44,108.2,0.0,0.75,0.74,0.76,0.91,140,True,-30.802411036981,121.570301659269,propylitic_volcanics,propylitic_halo,waste,background,
363234.918068,6591421.589991,B_009_010,90.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.003,0.0174,0.4,46.7,18.52,7.26,114.6,61.9,hard,0.76,0.45,1.5,98.3,0.0,0.75,0.87,0.76,1.02,145,False,-30.802412189832,121.570406160961,propylitic_volcanics,propylitic_halo,waste,background,
363244.918068,6591421.589991,B_010_010,100.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.003,0.0184,0.43,47.2,18.92,6.68,115.6,63.8,hard,0.45,0.44,1.54,88.4,0.0,0.75,0.87,0.77,1.04,135,False,-30.8024133426,121.570510662659,propylitic_volcanics,propylitic_halo,waste,background,
363254.918068,6591421.589991,B_011_010,110.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.6,0.003,0.0168,0.41,52.6,17.49,5.9,90.8,62.6,medium,0.24,0.38,2.49,78.5,0.0,0.74,0.73,0.75,0.92,145,True,-30.802414495283,121.570615164363,propylitic_volcanics,propylitic_halo,waste,background,
363264.918068,6591421.589991,B_012_010,120.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.004,0.0179,0.44,52.9,18.61,6.41,97.9,49.7,medium,0.53,0.48,2.83,68.5,0.0,0.73,0.74,0.75,0.96,150,True,-30.802415647882,121.570719666073,propylitic_volcanics,propylitic_halo,waste,background,
363274.918068,6591421.589991,B_013_010,130.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.59,0.004,0.0185,0.46,51.6,18.14,6.58,92.2,53.5,medium,0.47,0.43,2.56,58.6,0.0,0.73,0.73,0.76,0.92,145,True,-30.802416800396,121.570824167789,propylitic_volcanics,propylitic_halo,waste,background,
363284.918068,6591421.589991,B_014_010,140.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.59,0.004,0.0198,0.47,52.2,18.57,7.15,85.7,51.8,medium,0.59,0.5,2.61,48.7,0.0,0.74,0.73,0.74,0.87,145,True,-30.802417952827,121.570928669511,propylitic_volcanics,propylitic_halo,waste,background,
363294.918068,6591421.589991,B_015_010,150.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.67,0.005,0.0223,0.51,53.5,17.54,6.6,93.9,43.5,medium,0.74,0.55,2.89,38.8,0.0,0.74,0.74,0.73,0.91,155,True,-30.802419105173,121.571033171239,propylitic_volcanics,propylitic_halo,waste,background,
363304.918068,6591421.589991,B_016_010,160.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.58,0.006,0.0235,0.54,52.3,16.81,5.99,89.5,52.3,medium,0.31,0.46,3.03,28.9,0.0,0.74,0.74,0.74,0.9,155,True,-30.802420257435,121.571137672973,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363314.918068,6591421.589991,B_017_010,170.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.56,0.006,0.025,0.53,52.7,18.47,5.86,71.5,41.6,medium,0.47,0.53,3.62,19.0,0.0,0.72,0.73,0.7,0.82,155,True,-30.802421409613,121.571242174713,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363324.918068,6591421.589991,B_018_010,180.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.57,0.006,0.0243,0.51,58.2,16.41,5.08,56.9,26.6,soft,0.59,0.63,4.57,9.0,0.0,0.7,0.69,0.68,0.78,170,True,-30.802422561707,121.571346676459,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363334.918068,6591421.589991,B_019_010,190.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.5,0.005,0.0235,0.49,56.7,16.1,4.58,58.6,28.4,soft,0.72,0.56,4.81,0.9,0.0,0.69,0.69,0.67,0.69,170,True,-30.802423713716,121.571451178211,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363344.918068,6591421.589991,B_020_010,200.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.51,0.006,0.0245,0.51,56.7,16.97,5.52,67.0,31.7,soft,0.5,0.69,4.48,10.8,0.0,0.7,0.7,0.67,0.79,160,True,-30.802424865642,121.571555679969,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363354.918068,6591421.589991,B_021_010,210.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.006,0.0292,0.58,48.6,18.74,6.32,100.4,49.3,medium,0.67,0.71,2.6,20.7,0.0,0.73,0.85,0.74,0.93,145,False,-30.802426017483,121.571660181733,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363364.918068,6591421.589991,B_022_010,220.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.64,0.006,0.0286,0.58,49.0,18.8,6.43,105.2,51.9,medium,0.49,0.63,2.08,30.6,0.0,0.75,0.86,0.75,0.92,140,False,-30.80242716924,121.571764683503,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363374.918068,6591421.589991,B_023_010,230.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.67,0.006,0.0263,0.55,44.9,18.89,6.94,121.4,52.9,medium,0.51,0.58,1.96,40.5,0.0,0.74,0.86,0.75,1.06,135,False,-30.802428320912,121.571869185279,propylitic_volcanics,propylitic_halo,waste,background,
363384.918068,6591421.589991,B_024_010,240.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.005,0.0233,0.52,47.9,20.04,6.92,117.7,58.8,hard,0.69,0.45,2.23,50.5,0.0,0.75,0.86,0.75,1.04,130,False,-30.802429472501,121.571973687061,propylitic_volcanics,propylitic_halo,waste,background,
363394.918068,6591421.589991,B_025_010,250.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.005,0.0212,0.48,47.4,19.52,6.04,118.1,57.4,hard,0.72,0.47,1.81,60.4,0.0,0.75,0.87,0.75,1.0,135,False,-30.802430624005,121.57207818885,propylitic_volcanics,propylitic_halo,waste,background,
363404.918068,6591421.589991,B_026_010,260.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.005,0.021,0.47,48.2,19.71,6.75,111.5,60.1,hard,0.5,0.3,2.12,70.3,0.0,0.75,0.87,0.76,0.97,135,False,-30.802431775425,121.572182690644,propylitic_volcanics,propylitic_halo,waste,background,
363414.918068,6591421.589991,B_027_010,270.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.005,0.0196,0.47,46.3,20.72,6.93,106.4,57.2,hard,0.51,0.47,2.19,80.2,0.0,0.75,0.87,0.73,0.95,140,False,-30.80243292676,121.572287192444,propylitic_volcanics,propylitic_halo,waste,background,
363424.918068,6591421.589991,B_028_010,280.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.004,0.0176,0.4,47.4,20.32,6.49,122.9,61.4,hard,0.41,0.64,2.02,90.1,0.0,0.75,0.85,0.74,1.05,140,False,-30.802434078012,121.57239169425,propylitic_volcanics,propylitic_halo,waste,background,
363434.918068,6591421.589991,B_029_010,290.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.003,0.0096,0.22,40.6,21.18,7.58,143.1,59.6,hard,0.23,0.51,2.2,100.0,0.0,0.74,0.81,0.75,1.18,120,False,-30.802435229179,121.572496196062,late_mafic_dyke,barren_intrusive,waste,background,
363444.918068,6591421.589991,B_030_010,300.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.82,0.003,0.005,0.14,42.6,22.12,7.71,142.9,55.4,hard,0.38,0.16,1.9,110.0,0.0,0.73,0.8,0.77,1.18,125,False,-30.802436380262,121.57260069788,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363454.918068,6591421.589991,B_031_010,310.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.003,0.0147,0.33,45.8,20.51,7.04,123.8,54.5,hard,0.51,0.5,2.45,119.9,0.0,0.75,0.85,0.73,1.07,130,False,-30.802437531261,121.572705199705,propylitic_volcanics,propylitic_halo,waste,background,
363464.918068,6591421.589991,B_032_010,320.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.005,0.0188,0.45,46.1,19.33,6.86,106.9,62.9,hard,0.15,0.49,2.11,129.8,0.0,0.75,0.88,0.78,0.97,140,False,-30.802438682176,121.572809701535,propylitic_volcanics,propylitic_halo,waste,background,
363474.918068,6591421.589991,B_033_010,330.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.67,0.005,0.0202,0.46,46.9,19.37,6.95,102.7,59.3,hard,0.28,0.33,2.32,139.7,0.0,0.75,0.87,0.75,0.98,150,False,-30.802439833007,121.572914203371,propylitic_volcanics,propylitic_halo,waste,background,
363764.918068,6591421.589991,B_062_010,620.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.007,0.0191,0.44,51.8,17.54,6.62,103.3,60.8,hard,0.56,0.58,2.12,346.2,0.0,0.75,0.75,0.75,0.99,140,True,-30.802473170457,121.575944759235,propylitic_volcanics,propylitic_halo,waste,background,
363774.918068,6591421.589991,B_063_010,630.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.62,0.006,0.0189,0.44,52.9,18.53,5.88,96.9,52.5,medium,0.54,0.64,1.9,348.4,0.0,0.75,0.73,0.74,0.91,150,True,-30.802474318761,121.576049261252,propylitic_volcanics,propylitic_halo,waste,background,
363784.918068,6591421.589991,B_064_010,640.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.56,0.007,0.0189,0.43,53.7,18.31,5.58,86.7,53.2,medium,0.37,0.65,1.87,350.7,0.0,0.75,0.74,0.77,0.89,145,True,-30.802475466981,121.576153763274,propylitic_volcanics,propylitic_halo,waste,background,
363794.918068,6591421.589991,B_065_010,650.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.007,0.0177,0.43,52.8,18.84,6.1,101.6,53.0,medium,0.9,0.43,1.85,352.9,0.0,0.75,0.72,0.74,0.92,145,True,-30.802476615117,121.576258265302,propylitic_volcanics,propylitic_halo,waste,background,
363804.918068,6591421.589991,B_066_010,660.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.6,0.006,0.0175,0.42,52.5,17.45,6.97,92.3,52.7,medium,0.44,0.47,1.99,355.2,0.0,0.75,0.72,0.75,0.89,145,True,-30.802477763168,121.576362767337,propylitic_volcanics,propylitic_halo,waste,background,
363814.918068,6591421.589991,B_067_010,670.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.65,0.006,0.0171,0.41,54.5,18.86,6.13,100.0,55.6,medium,0.63,0.64,1.72,357.4,0.0,0.75,0.73,0.77,0.93,140,True,-30.802478911136,121.576467269377,propylitic_volcanics,propylitic_halo,waste,background,
363824.918068,6591421.589991,B_068_010,680.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.64,0.006,0.0168,0.39,50.2,19.0,5.98,112.9,60.4,hard,0.77,0.5,1.91,359.7,0.0,0.74,0.73,0.74,0.99,145,True,-30.802480059019,121.576571771424,propylitic_volcanics,propylitic_halo,waste,background,
363834.918068,6591421.589991,B_069_010,690.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.006,0.016,0.38,52.2,18.49,6.81,90.1,47.7,medium,0.43,0.6,2.13,362.0,0.0,0.75,0.74,0.75,0.85,145,True,-30.802481206817,121.576676273476,propylitic_volcanics,propylitic_halo,waste,background,
363844.918068,6591421.589991,B_070_010,700.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.59,0.006,0.0168,0.4,51.5,17.77,6.38,97.2,61.8,medium,0.5,0.3,1.81,363.6,0.0,0.75,0.72,0.75,0.94,150,True,-30.802482354532,121.576780775534,propylitic_volcanics,propylitic_halo,waste,background,
363854.918068,6591421.589991,B_071_010,710.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.57,0.005,0.0164,0.39,51.8,17.14,6.42,91.1,49.7,medium,0.4,0.62,1.77,359.3,0.0,0.75,0.73,0.76,0.93,145,True,-30.802483502162,121.576885277599,propylitic_volcanics,propylitic_halo,waste,background,
363864.918068,6591421.589991,B_072_010,720.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.005,0.016,0.39,52.9,18.27,6.35,96.9,55.9,medium,0.51,0.42,1.86,354.9,0.0,0.74,0.73,0.76,0.92,140,True,-30.802484649708,121.576989779669,propylitic_volcanics,propylitic_halo,waste,background,
363874.918068,6591421.589991,B_073_010,730.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.6,0.005,0.0156,0.37,51.8,18.89,5.95,101.2,57.0,medium,0.8,0.64,1.69,350.5,0.0,0.75,0.75,0.76,0.93,140,True,-30.80248579717,121.577094281745,propylitic_volcanics,propylitic_halo,waste,background,
363884.918068,6591421.589991,B_074_010,740.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.57,0.005,0.015,0.34,52.7,18.21,6.0,90.9,58.7,medium,0.23,0.51,2.04,345.9,0.0,0.75,0.73,0.77,0.95,145,True,-30.802486944548,121.577198783828,propylitic_volcanics,propylitic_halo,waste,background,
363894.918068,6591421.589991,B_075_010,750.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.6,0.005,0.0158,0.34,50.8,18.08,6.25,101.2,50.9,medium,0.51,0.42,1.97,341.3,0.0,0.75,0.75,0.76,0.96,135,True,-30.802488091842,121.577303285916,propylitic_volcanics,propylitic_halo,waste,background,
363904.918068,6591421.589991,B_076_010,760.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.62,0.005,0.0148,0.32,50.5,18.08,5.7,92.5,49.2,medium,0.32,0.38,1.85,336.6,0.0,0.75,0.73,0.76,0.94,150,True,-30.802489239051,121.57740778801,propylitic_volcanics,propylitic_halo,waste,background,
363914.918068,6591421.589991,B_077_010,770.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.004,0.0156,0.32,51.9,18.66,6.14,101.3,46.3,medium,0.49,0.49,1.79,331.7,0.0,0.75,0.74,0.76,0.94,145,True,-30.802490386176,121.577512290111,propylitic_volcanics,propylitic_halo,waste,background,
363924.918068,6591421.589991,B_078_010,780.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.6,0.004,0.0146,0.3,51.0,18.63,6.33,90.9,57.9,medium,0.7,0.38,1.88,326.8,0.0,0.73,0.73,0.75,0.94,155,True,-30.802491533217,121.577616792217,propylitic_volcanics,propylitic_halo,waste,background,
363934.918068,6591421.589991,B_079_010,790.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.005,0.0148,0.31,51.2,18.05,6.4,90.9,54.2,medium,0.52,0.49,2.0,321.8,0.0,0.75,0.76,0.76,0.9,155,True,-30.802492680173,121.577721294329,propylitic_volcanics,propylitic_halo,waste,background,
363944.918068,6591421.589991,B_080_010,800.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.004,0.0144,0.3,52.5,18.26,6.32,96.0,49.1,medium,0.68,0.42,2.0,316.6,0.0,0.75,0.75,0.75,0.95,145,True,-30.802493827046,121.577825796448,propylitic_volcanics,propylitic_halo,waste,background,
363954.918068,6591421.589991,B_081_010,810.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.004,0.0146,0.3,52.1,18.11,5.98,89.2,52.1,medium,0.87,0.32,2.41,311.4,0.0,0.74,0.72,0.73,0.89,145,True,-30.802494973834,121.577930298572,propylitic_volcanics,propylitic_halo,waste,background,
363964.918068,6591421.589991,B_082_010,820.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.57,0.004,0.0139,0.31,52.6,17.87,6.28,97.5,57.3,medium,0.47,0.29,2.42,306.1,0.0,0.75,0.74,0.74,0.95,150,True,-30.802496120538,121.578034800702,propylitic_volcanics,propylitic_halo,waste,background,
363974.918068,6591421.589991,B_083_010,830.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.004,0.0139,0.3,53.7,17.55,6.18,81.9,46.7,medium,0.39,0.45,2.37,300.7,0.0,0.75,0.76,0.75,0.88,150,True,-30.802497267158,121.578139302838,propylitic_volcanics,propylitic_halo,waste,background,
363984.918068,6591421.589991,B_084_010,840.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.65,0.004,0.0144,0.3,51.6,18.15,6.12,93.5,51.4,medium,0.49,0.39,2.22,295.2,0.0,0.74,0.72,0.75,0.89,145,True,-30.802498413693,121.578243804981,propylitic_volcanics,propylitic_halo,waste,background,
363994.918068,6591421.589991,B_085_010,850.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.58,0.004,0.0133,0.28,51.6,18.86,6.15,88.9,51.4,medium,0.42,0.4,2.23,289.6,0.0,0.75,0.74,0.75,0.89,145,True,-30.802499560145,121.578348307129,propylitic_volcanics,propylitic_halo,waste,background,
364004.918068,6591421.589991,B_086_010,860.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.004,0.0135,0.3,53.2,17.93,6.1,105.8,59.3,hard,0.55,0.51,2.49,283.9,0.0,0.74,0.74,0.76,0.99,140,True,-30.802500706512,121.578452809283,propylitic_volcanics,propylitic_halo,waste,background,
364014.918068,6591421.589991,B_087_010,870.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.59,0.004,0.0139,0.29,50.8,18.45,6.04,92.9,54.8,medium,0.56,0.45,2.14,278.1,0.0,0.75,0.73,0.77,0.94,155,True,-30.802501852795,121.578557311443,propylitic_volcanics,propylitic_halo,waste,background,
363214.918068,6591431.589991,B_007_011,70.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.62,0.003,0.0154,0.38,52.3,17.9,5.74,85.1,53.2,medium,0.47,0.33,2.69,118.0,0.0,0.74,0.76,0.75,0.88,150,True,-30.80231967723,121.570198493268,propylitic_volcanics,propylitic_halo,waste,background,
363224.918068,6591431.589991,B_008_011,80.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.65,0.003,0.0162,0.4,52.4,17.93,5.91,93.2,50.0,medium,0.59,0.32,2.84,108.1,0.0,0.74,0.74,0.74,0.96,150,True,-30.802320830162,121.570302994857,propylitic_volcanics,propylitic_halo,waste,background,
363234.918068,6591431.589991,B_009_011,90.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.62,0.003,0.0162,0.4,54.1,18.83,5.98,94.3,52.8,medium,0.91,0.35,2.47,98.1,0.0,0.74,0.75,0.73,0.96,145,True,-30.802321983009,121.570407496451,propylitic_volcanics,propylitic_halo,waste,background,
363244.918068,6591431.589991,B_010_011,100.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.61,0.003,0.0164,0.41,51.6,18.14,6.37,93.4,50.1,medium,0.31,0.4,2.86,88.2,0.0,0.75,0.72,0.75,0.88,145,True,-30.802323135773,121.570511998051,propylitic_volcanics,propylitic_halo,waste,background,
363254.918068,6591431.589991,B_011_011,110.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.64,0.004,0.0175,0.43,52.1,17.86,6.31,95.5,55.0,medium,0.43,0.33,2.63,78.3,0.0,0.74,0.75,0.75,0.89,145,True,-30.802324288452,121.570616499658,propylitic_volcanics,propylitic_halo,waste,background,
363264.918068,6591431.589991,B_012_011,120.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.63,0.004,0.0181,0.45,51.8,18.46,6.69,104.5,53.0,medium,0.66,0.45,2.48,68.4,0.0,0.74,0.73,0.74,0.99,140,True,-30.802325441046,121.57072100127,propylitic_volcanics,propylitic_halo,waste,background,
363274.918068,6591431.589991,B_013_011,130.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.56,0.005,0.0198,0.48,52.9,17.75,5.8,91.2,53.8,medium,0.32,0.5,2.84,58.5,0.0,0.75,0.75,0.75,0.93,145,True,-30.802326593557,121.570825502888,propylitic_volcanics,propylitic_halo,waste,background,
363284.918068,6591431.589991,B_014_011,140.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.59,0.005,0.0206,0.5,51.7,17.88,6.29,79.2,54.2,medium,0.15,0.39,2.69,48.6,0.0,0.75,0.75,0.74,0.86,150,True,-30.802327745983,121.570930004513,propylitic_volcanics,propylitic_halo,waste,background,
363294.918068,6591431.589991,B_015_011,150.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.62,0.006,0.0223,0.54,52.6,17.25,6.1,85.1,48.2,medium,0.25,0.49,2.73,38.6,0.0,0.75,0.75,0.77,0.86,145,True,-30.802328898326,121.571034506143,propylitic_volcanics,propylitic_halo,waste,background,
363304.918068,6591431.589991,B_016_011,160.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.56,0.006,0.0243,0.55,53.5,17.99,5.71,100.7,47.8,medium,0.24,0.48,2.79,28.7,0.0,0.75,0.74,0.76,0.96,140,True,-30.802330050584,121.57113900778,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363314.918068,6591431.589991,B_017_011,170.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.57,0.006,0.025,0.55,56.2,16.85,5.81,72.6,51.6,medium,0.49,0.62,3.49,18.8,0.0,0.73,0.73,0.72,0.78,155,True,-30.802331202757,121.571243509422,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363324.918068,6591431.589991,B_018_011,180.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.52,0.006,0.025,0.52,55.5,16.47,4.92,54.0,24.8,soft,0.93,0.65,4.61,8.9,0.0,0.69,0.71,0.67,0.66,170,True,-30.802332354847,121.571348011071,propylitic_volcanics,propylitic_halo,waste,cross_fault,
