Date,Leach_Feed_Throughput_M3Hr,Leach_Feed_Throughput_M3Day,Percentsolids,Leach_Feed_Grade_Au_Gt_Ds,Leach_Feed_Grade_Au_Gt_Ns,Au_Grade,Leach_Feed_Grade_Ag_Gt_Ds,Leach_Feed_Grade_Ag_Gt_Ns,Leach_Feed_Grade_Ag_Gt_Day,Cn_Added_Free_Cn_Ppm_Leach_Tank_1,Cn_Added_Free_Cn_Ppm_Leach_Tank_2,Daily_Nacn_Consumption_Kgt,Mtd_Nacn_Consumption_Kgt,Nacn_Used_T,Au_Feed_g,CN_Tailings_Concentration,Au_Tailings_g,Leach_Feed_Gt_150um_Day,Leach_Feed_Gt_75um_Day,Leach_Feed_Lt_75um_Day,Cyanide_Profile_Ppm_Leach_Tank_1,Cyanide_Profile_Ppm_Leach_Tank_2,Cyanide_Profile_Ppm_Cil_Tank_01,Cyanide_Profile_Ppm_Cil_Tank_02,Cyanide_Profile_Ppm_Cil_Tank_03,Cyanide_Profile_Ppm_Cil_Tank_04,Cyanide_Profile_Ppm_Cil_Tank_05,Cyanide_Profile_Ppm_Cil_Tank_06,Cyanide_Profile_Ppm_Cil_Tank_07,Cyanide_Profile_Ppm_Cil_Tank_08,Cyanide_Profile_Ppm_Cil_Tank_09,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_01,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_02,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_01,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_02,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_03,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_04,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_05,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_06,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_07,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_08,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_09,Carbon_Concentration_Profile_Gl_Cil_Tank_01,Carbon_Concentration_Profile_Gl_Cil_Tank_02,Carbon_Concentration_Profile_Gl_Cil_Tank_03,Carbon_Concentration_Profile_Gl_Cil_Tank_04,Carbon_Concentration_Profile_Gl_Cil_Tank_05,Carbon_Concentration_Profile_Gl_Cil_Tank_06,Carbon_Concentration_Profile_Gl_Cil_Tank_07,Carbon_Concentration_Profile_Gl_Cil_Tank_08,Carbon_Concentration_Profile_Gl_Cil_Tank_09,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_01,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_02,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_03,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_04,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_05,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_06,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_07,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_08,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_09,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_01,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_02,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_03,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_04,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_05,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_06,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_07,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_08,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_09,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Leach_Tank_01,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Leach_Tank_02,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_01,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_02,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_03,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_04,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_05,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_06,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_07,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_08,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_09,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Leach_Tank_01,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Leach_Tank_02,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_01,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_02,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_03,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_04,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_05,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_06,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_07,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_08,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Leach_Tank_01,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Leach_Tank_02,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_01,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_02,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_03,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_04,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_05,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_06,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_07,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_08,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_09,Leach_Feed_Dry_t,Ph_Leach_Tank_01,Ph_Leach_Tank_02,Ph_Cil_Tank_01,Ph_Cil_Tank_02,Ph_Cil_Tank_03,Ph_Cil_Tank_04,Ph_Cil_Tank_05,Ph_Cil_Tank_06,Ph_Cil_Tank_07,Ph_Cil_Tank_08,Ph_Cil_Tank_09,Dissolved_Au_Metal_Profile_G_Leach_Tank_01,Dissolved_Au_Metal_Profile_G_Leach_Tank_02,Dissolved_Au_Metal_Profile_G_Cil_Tank_01,Dissolved_Au_Metal_Profile_G_Cil_Tank_02,Dissolved_Au_Metal_Profile_G_Cil_Tank_03,Dissolved_Au_Metal_Profile_G_Cil_Tank_04,Dissolved_Au_Metal_Profile_G_Cil_Tank_05,Dissolved_Au_Metal_Profile_G_Cil_Tank_06,Dissolved_Au_Metal_Profile_G_Cil_Tank_07,Dissolved_Au_Metal_Profile_G_Cil_Tank_08,Dissolved_Au_Metal_Profile_G_Cil_Tank_09,Au_on_Carbon_g,Undissolved_Au_g,Total_Au_Grams,Residence_Time,Tonnes_Processed,Leach_Cn_Adds_To_Tank_1,Leach_Cn_Adds_To_Tank_2,CN_Concentration_PL_01,Solids_Fraction,Liquid_Fraction,Slurry_Mass_Kg,Solution_Mass_Kg,NaCN_Used_Kg,CN_Kg_T,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_01_Imputed,Dissolved_Oxygen_PL_01,Leach_Feed_Grade_Au_Gt,Fines_Fraction,Grade_x_Fines,Particle_Size,Au_Recovery_g,Au_Recovery_pct,Total_Au_in_Solution_g,Au_Residual_g,Au_Accounted_g,Au_Unaccounted_g,Au_Inventory_g
2024-07-15,170.92260683760685,2259.02712037037,50.0,2.43,2.37,2.4061000000000003,6.25,5.32,5.785,360.0,370.0,1.819859121672293,0.565401614760438,3.0,3966.405923425,0.0,562.9556638749999,14.09,20.775,65.13499999999999,360.0,370,360,360,360,350,350,370.0,360,390,380,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1875,11.75,9.6875,10.375,10.5,10.0625,9.0,8.9375,11.875,1256.0,716.5,303.0,172.5,116.5,95.5,73.5,55.5,50.5,1447.0,1097.0,635.5,440.0,396.0,248.0,196.0,178.5,159.5,1.0,2.04,0.88,0.602,0.404,0.2,0.04,0.006,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.7567567567568,532.7027027027027,133.97837837837835,119.09189189189188,111.64864864864865,78.15405405405404,74.43243243243244,74.43243243243244,66.98918918918918,66.98918918918918,63.26756756756757,1644.2999875316902,11.89,11.89,11.87,11.83,11.78,11.83,11.81,11.87,11.87,11.78,11.79,729.7297297297297,1488.6486486486483,163.75135135135133,112.0208108108108,75.17675675675676,37.21621621621622,7.443243243243243,1.1164864864864863,0.186081081081081,0.186081081081081,0.186081081081081,781.6267177527388,1978.4432432432432,8580.4471875,24.86505488438937,3049.6866125,False,True,370.0,0.5,0.5,3288599.9750633803,1644299.9875316902,608.3909953867253,0.3699999999999999,19.205,20.2609375,2.4061000000000003,0.6513499999999999,1.567213235,80.596875,3403.4502595500003,85.80690744358091,2615.661486486487,-1350.7444369385134,5938.687111357469,-1972.2811879324688,1827.8727134229732
2024-07-16,139.1765995050236,2180.43339224537,49.23076923076923,1.73,1.75,1.7469093750000002,4.02,4.01,4.015,380.0,345.0,0.0,0.5415836306131016,0.0,2717.5828883465624,247.5,515.7715260328124,14.25,20.045,65.705,380.0,345,335,330,320,320,330,310.0,320,330,305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.625,10.6875,9.375,10.0,11.8125,10.375,6.25,9.8125,9.125,915.5,569.0,313.5,205.0,113.0,74.0,70.5,52.5,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.64,1.04,0.72,0.523,0.24,0.04,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.2295623451693,556.4987613542527,109.15937241948802,87.32749793559042,83.68885218827415,76.41156069364162,76.41156069364162,72.77291494632536,69.13426919900908,65.49562345169281,58.218331957060286,1549.4989864600157,11.83,11.9,11.865,11.84,11.87,11.84,11.825,11.825,6.4510000000000005,11.805,11.765,971.197357555739,1206.639141205615,195.12237819983488,135.08472336911643,98.1240421139554,45.0282411230388,7.504706853839801,0.187617671345995,0.187617671345995,0.187617671345995,0.187617671345995,-463.9514206383279,1797.3483071841451,6434.18390625,30.53674263572301,2898.299155230769,True,False,380.0,0.4923076923076923,0.5076923076923077,3147419.8162469068,1597920.8297868911,607.2099153190186,0.391875,19.205,20.2203125,1.7469093750000002,0.65705,1.1478068048437502,80.340625,2201.81136231375,81.02094592056329,2659.4510611065225,-58.13182724003991,4508.619473685152,-1791.0365853385897,3117.090759899295
2024-07-17,140.37270254894173,2023.706461747243,49.125,0.0,1.99,1.991035623409669,0.0,5.13,5.13,340.0,330.0,0.0,0.5212666307903172,0.0,2865.7819926839697,176.66666666666666,433.2933366839694,6.285,10.13,83.58500000000001,340.0,330,355,300,275,280,245,230.0,230,260,245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,11.2,10.8,12.1,7.4,9.9,7.0,10.8,18.6,780.5,421.0,238.5,119.5,95.5,75.0,71.5,68.0,58.5,1072.5,704.0,543.5,431.5,268.0,219.5,191.0,171.0,153.0,2.2,1.46,0.64,0.48,0.4,0.28,0.041,0.015,0.007,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.8801528252565,419.63201286949527,105.19249949728534,90.68318922179772,76.17387894631008,76.17387894631008,68.91922380856627,65.29189623969435,58.03724110195054,58.03724110195054,54.40991353307863,1438.59373600502,11.84,11.435,11.775,11.78,11.725,11.73,11.685,11.715,11.715,11.7,11.705,1620.4705409209737,1075.403177156646,120.2094510355922,90.15708827669415,75.13090689724514,52.5916348280716,7.700917956967626,2.8174090086466923,1.31479087070179,0.1878272672431128,0.1878272672431128,-613.458316287531,1634.4311280916954,5558.260499999999,30.276541826344147,2684.1936582,True,False,340.0,0.49125,0.50875,2928435.086015308,1489841.350010288,506.5460590034979,0.3521119592875318,19.205,20.213636363636365,1.991035623409669,0.8358500000000001,1.6642071258269724,64.1875,2432.4886560000004,84.8804501601964,3046.171571486025,180.38957880205544,4500.437719974159,-1634.6557272901896,3659.85448697205
2024-07-18,138.96073486023548,1022.519407346566,48.7,0.0,2.0,2.0063203285420945,0.0,4.76,4.76,340.0,340.0,0.0,0.5116887151116691,0.0,1440.9055537774127,30.0,238.51350725913755,5.185,9.88,84.935,340.0,340,290,310,300,310,280,290.0,270,210,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,11.9,11.6,11.8,9.4,8.4,9.7,11.1,18.4,827.0,439.0,224.0,121.5,89.0,82.5,68.0,62.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,1.76,1.04,0.6,0.263,0.121,0.04,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.53811228032697,632.1296939266066,100.29791143635492,85.96963837401847,85.96963837401847,82.38757010843439,82.38757010843439,75.22343357726616,68.05929704609797,68.05929704609797,60.89516051492976,715.9207727530452,11.65,11.73,11.72,11.72,11.74,11.77,11.73,11.76,11.72,11.71,11.69,1124.5937717002298,1302.1612093371082,196.2120185887506,113.19924149350996,49.6190008546552,22.828513701191174,7.546616099567331,0.1886654024891832,0.1886654024891832,0.1886654024891832,0.1886654024891832,-1616.8024883934745,1797.9173227925862,5905.20075,30.584179079612547,1344.51076872,False,True,340.0,0.487,0.5129999999999999,1470063.18840461,754142.4156515648,256.40842132153205,0.3581519507186857,21.0,20.207352941176477,2.0063203285420945,0.84935,1.704068171047228,62.65625,1202.392046518275,83.44697148027076,2816.9150333849693,1376.0094796075568,3236.543375043219,-1795.6378212658062,4431.438020251663
2024-07-19,149.77343914763065,3594.5625395431352,48.708333333333336,2.32,2.45,2.388159110350727,5.46,5.66,5.5600000000000005,365.0,445.0,0.0,0.4806353645772083,0.0,6030.872651396407,242.0,849.9720246982037,14.815,19.995,65.19,365.0,445,420,390,370,390,345,345.0,320,310,300,21.0,12.14,9.44,9.21,7.0,6.78,8.56,9.0,9.41,9.41,9.34,12.0625,11.625,8.6875,10.0,11.1875,11.5625,9.0,9.125,15.125,983.0,700.0,261.5,157.0,106.0,82.5,70.5,66.0,54.5,1439.5,1105.0,656.5,499.5,308.5,265.0,219.0,187.0,166.5,1.64,2.0,0.844,0.641,0.12,0.014,0.008,0.004,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.1079306430432,512.8539630956886,107.48857034745257,103.90561800253744,93.1567609677922,82.40790393304695,78.82495158813187,71.6590468983017,68.07609455338661,60.91018986355645,60.91018986355645,2521.982246449011,11.92,11.739999999999998,11.58,11.595,11.565,6.56,11.595,11.465,11.425,11.335,10.405,1213.2721971197725,1479.6002403899663,159.2197818683643,120.92402864647096,22.63788367796648,2.64108642909609,1.5091922451977655,0.7545961225988828,0.1886490306497207,0.1886490306497207,0.1886490306497207,2176.9058718481983,1823.3012197564944,7149.578437499999,28.376192896330604,4727.299059816666,False,True,445.0,0.4870833333333333,0.5129166666666667,5177722.319484711,2655740.0730357,1181.8043325008864,0.468601368691189,21.0,20.20142857142857,2.388159110350727,0.6518999999999999,1.5568409240376389,81.015625,5180.900626698203,85.9063178112143,3001.124953591382,-3029.7476978050245,7851.304069894279,-1820.431418497872,821.3492804845613
2024-07-20,146.91215206929232,3525.8916496630154,49.458333333333336,2.02,2.34,2.1856204717775904,4.96,5.12,5.04,390.0,430.0,1.184614674757822,0.5210214549963829,3.0,5535.016199823145,332.0,890.2460777244944,16.950000000000003,19.91,63.14,390.0,430,430,410,425,385,425,425.0,440,395,385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.6325,7.25,7.5,9.25,8.8125,10.4375,12.0,15.875,1090.0,552.5,299.5,212.5,159.0,102.5,85.5,73.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1.68,0.8,0.602,0.244,0.08,0.04,0.02,0.004,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.9643889648371,567.4169113197821,95.2398511911432,91.57677999148385,87.91370879182448,87.91370879182448,84.25063759216513,87.91370879182448,87.91370879182448,80.58756639250578,65.93528159386835,2525.956633499997,11.915,11.935,11.9,11.83,11.83,11.795,11.68,11.695,11.67,11.635000000000002,11.58,1145.011541650792,1233.089352547007,149.7322785235651,112.67353958898272,45.66834494968736,14.97322785235651,7.486613926178255,3.743306963089128,0.7486613926178255,0.1871653481544563,0.1871653481544563,1923.1965091844145,1925.6262522130835,6800.31290625,28.928852651994728,4708.38756166875,False,True,430.0,0.4945833333333334,0.5054166666666666,5107241.718955344,2581285.0854553464,1109.952586745799,0.4394187026116258,21.0,20.195833333333336,2.1856204717775904,0.6314,1.3800007658803706,83.63125,4644.770122098651,83.91610709733895,2713.5011980905847,-2821.5150017325604,7452.5700372125775,-1917.5538373894324,782.2322740825186
2024-07-21,147.38640821527318,3537.273797166556,49.208333333333336,2.61,1.92,2.2660321761219304,5.21,5.44,5.325,405.0,410.0,1.1895147840331828,0.5571497156558569,3.0,5715.01642486198,268.0,949.668560417972,16.095,20.630000000000003,63.275,405.0,410,435,400,420,395,405,395.0,380,400,385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3125,8.0,9.0,8.25,11.0,7.9375,9.6875,11.3125,14.875,1277.5,558.0,316.0,264.0,170.0,115.5,99.0,76.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0921897010487,591.7807392169577,174.53966862688105,112.72353598819402,98.1785636026206,90.90607740983388,87.26983431344053,87.26983431344053,83.63359121704718,79.99734812065383,54.54364644590033,2520.887963968004,12.205,12.13,12.075,12.03,12.03,12.015,12.02,11.99,11.99,12.0,11.985,1030.302081702927,1118.613688706035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2618.164481853035,1959.9350289560184,7852.302656250002,28.83576614332329,4699.710398760417,False,True,410.0,0.4920833333333334,0.5079166666666666,5122888.326437942,2602000.3624699377,1066.8201486126743,0.4231922099915325,19.205,20.190540540540542,2.2660321761219304,0.63275,1.4338318594411517,83.0125,4765.347864444008,83.38292509035253,2148.915770408962,-3566.1006544530183,7676.683841635988,-1961.6674167740075,-467.51632362608416
2024-07-22,147.53786397707236,3540.9087354497365,49.0,1.55,1.64,1.5960408163265305,3.94,4.96,4.45,670.0,500.0,0.0,0.5287211152130652,0.0,4004.739331142857,302.5,843.1838711428574,16.03,20.545,63.425,670.0,500,450,435,415,405,390,410.0,415,345,355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.875,7.8125,8.5625,9.75,10.3125,9.875,9.8125,8.3125,17.125,1239.0,555.0,411.0,288.0,177.0,136.0,132.0,77.0,71.0,1645.0,1230.0,959.0,633.0,549.0,492.0,416.0,344.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.1740760578467,389.7429030530262,86.73551151580074,83.12153186930905,79.50755222281735,68.66561328334225,50.59571505088377,50.59571505088377,46.98173540439207,46.98173540439207,43.36775575790037,2507.5347096770074,12.25,11.905,11.875,11.845,11.805,11.815,11.88,11.875,11.86,11.83,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3162.103617258203,1371.4698446705945,7766.47125,28.806164637577087,4684.622257000002,True,False,670.0,0.49,0.51,5117417.774851036,2609883.0651740287,1748.6216536665993,0.6973469387755103,21.0,20.14,1.5960408163265305,0.63425,1.012288887755102,82.878125,3161.55546,78.94534946167812,0.0,-4004.739331142857,5376.757333071655,-1372.0180019287975,-3161.55546
2024-07-23,150.05346302280174,3601.2831125472417,49.0,1.73,1.65,1.6910408163265307,4.67,0.0,4.67,895.0,780.0,2.351139834551073,0.6186298416530507,6.0,4315.45786807551,502.0,819.2812990755102,12.46,22.02,65.52,895.0,780,805,820,865,805,770,740.0,730,695,655,21.0,12.46,9.46,9.3,9.17,8.28,9.16,9.29,9.03,8.82,7.12,11.4375,8.125,9.0625,7.6875,9.375,10.8125,11.4375,10.4375,21.25,824.0,484.0,397.5,266.0,180.5,133.0,106.0,91.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.44,0.64,0.36,0.2,0.094,0.028,0.011,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.5190144617032,446.4327798607391,75.89357257632564,72.27959292983395,72.27959292983395,68.66561328334225,68.66561328334225,61.43765399035886,57.82367434386716,54.20969469737546,54.20969469737546,2550.383001617166,11.905,11.855,12.05,11.81,11.785,11.745,11.64,11.68,11.655,11.675,11.7,1062.0674879485805,1062.0674879485805,120.36764863417244,67.70680235672201,37.61489019817889,17.67899839314408,5.2660846277450455,2.068818960899839,0.1880744509908944,0.1880744509908944,0.1880744509908944,1121.276750061511,1485.4164970540976,6564.12234375,28.32323836041145,4764.497557900001,True,False,895.0,0.49,0.51,5204863.268606461,2654480.266989295,2375.759838955419,0.931530612244898,21.0,20.074054054054056,1.6910408163265307,0.6552,1.107969942857143,79.3375,3496.176569,81.01519412027372,2375.402442420996,-1940.0554256545147,5801.3769886121145,-1485.9191205366042,1254.628315841991
2024-07-24,151.28575134766615,3630.858032343988,48.66666666666666,1.62,1.68,1.6515821917808218,0.0,0.0,0.0,795.0,750.0,0.0,0.5895912168146868,0.0,4207.695899131849,594.0,792.4667569212329,13.08,20.905,66.015,795.0,750,685,675,795,790,735,720.0,715,770,675,21.0,12.86,8.82,8.93,9.23,7.15,8.69,9.15,9.0,9.07,7.1,11.125,5.375,6.25,4.75,8.0625,8.6875,10.125,12.9375,16.3125,991.0,411.5,260.5,195.0,168.5,134.0,117.0,88.5,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.4,0.96,0.44,0.12,0.071,0.022,0.005,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0875756496974,484.1545033819864,82.3062655749377,75.14919900320398,71.57066571733712,64.41359914560341,60.83506585973656,60.83506585973656,57.2565325738697,53.677999288002844,46.52093271626913,2545.2351135897084,12.13,12.215,12.18,12.205,12.17,12.2,12.145,12.12,12.12,12.08,12.08,1147.187611249555,1036.1694553221785,181.1816304734781,83.04158063367747,22.64770380918476,13.399891420434315,4.152079031683873,0.9436543253826984,0.1887308650765397,0.1887308650765397,0.1887308650765397,925.3523034263852,1512.8074047703803,5578.1010937500005,28.09253325009556,4770.947454499999,True,False,795.0,0.4866666666666666,0.5133333333333334,5229935.164910359,2684700.0513206515,2134.336540799918,0.8385616438356166,21.0,20.019324324324327,1.6515821917808218,0.66015,1.0902919839041094,79.415625,3415.229142210616,81.16625402789354,2489.2897988608047,-1718.406100271044,5719.916263978804,-1512.220364846955,1563.3504555109937
2024-07-25,135.37558907365968,2575.5205821263758,49.42105263157895,1.57,1.68,1.6340061767838123,0.0,0.0,0.0,940.0,700.0,1.623515913662398,0.6236331953756331,3.0,3019.3843430171564,447.5,593.2003988599041,15.59,19.915,64.495,940.0,700,665,620,580,655,620,655.0,645,655,585,21.0,12.18,9.01,8.93,9.17,7.71,8.75,9.0,9.08,9.1,9.22,12.25,9.625,8.875,8.75,6.5625,7.3125,6.375,8.375,15.75,874.0,578.0,434.0,292.5,220.5,152.5,136.5,100.5,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.92,1.04,0.4,0.14,0.04,0.012,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4467272264199,473.5257661940742,106.11281942439936,98.7946939468546,98.7946939468546,95.1356312080822,91.4765684693098,87.8175057305374,87.8175057305374,80.49938025299262,65.86312929790306,1837.656674077113,12.275,12.05,11.99,12.025,12.025,11.97,12.0,12.0,11.95,11.96,11.92,1262.9493165803551,1409.8038882757453,194.7291620680873,74.89583156464896,26.21354104762714,7.489583156464896,2.2468749469394687,0.1872395789116224,0.1872395789116224,0.1872395789116224,0.1872395789116224,-564.3849354101905,1838.284421427965,7228.9471875,31.39413855246471,3436.693332560526,True,False,940.0,0.4942105263157894,0.5057894736842106,3718368.13711024,1880711.4630331264,1767.868775251139,0.9620234291799789,21.0,19.96905405405405,1.6340061767838123,0.64495,1.05385228371672,81.934375,2426.1839441572524,80.35359757257199,2979.077155955514,-40.30718706164225,4846.177040833193,-1826.7926978160367,3531.970367753776
2024-07-26,149.29383886369365,3583.052132728648,49.0,1.31,1.61,1.466557142857143,0.0,0.0,0.0,670.0,570.0,0.0,0.5966407194379711,0.0,3723.6396219028575,458.0,905.3213573102042,17.76,20.905,61.335,670.0,570,515,530,525,550,520,545.0,555,560,560,21.0,12.76,9.18,9.02,8.97,7.02,8.81,9.11,9.26,9.05,8.77,11.9375,11.25,10.0,10.5,9.25,8.375,6.125,8.375,19.125,916.5,755.5,424.0,256.5,185.5,123.0,96.5,75.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.48,0.881,0.683,0.52,0.364,0.04,0.02,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0016068559185,517.2951258703802,93.96347080878414,86.73551151580074,83.12153186930905,90.34949116229244,79.50755222281735,79.50755222281735,72.27959292983395,72.27959292983395,72.27959292983395,2527.6824882377587,12.32,12.075,12.02,12.02,12.005,12.025,12.010000000000002,11.995,11.99,11.975,11.97,1003.063738618104,1091.5693626138188,165.69359132297802,128.45485002678092,97.79871451526512,68.45910016068558,7.522978039635778,3.761489019817889,0.3761489019817889,0.1880744509908944,0.1880744509908944,242.58740255454651,1658.320621317622,8078.774531250001,28.467350242633124,4740.377971600001,True,False,670.0,0.49,0.51,5158535.690281141,2630853.202043382,1762.671645369066,0.6973469387755103,21.0,19.918783783783784,1.466557142857143,0.61335,0.8995128235714284,85.265625,2818.318264592653,75.68719185430822,2567.0761221210496,-1156.563499781808,5373.305503303423,-1649.665881400565,2315.833979649446
