x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain
444466.6912489614,6812300.128649618,B_076_009,760.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.61,0.080,0.0056,0.31,51.9,18.62,7.01,97.1,58.7,medium,0.70,0.44,1.81,345.2,0.274,0.88,0.71,0.69,0.93,140,True,-28.69376392022997,122.42906267930016,propylitic_volcanics,propylitic_halo,waste,background
444476.6912489614,6812300.128649618,B_077_009,770.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.57,0.076,0.0055,0.30,52.9,18.01,6.02,91.8,60.0,medium,0.37,0.44,1.97,340.4,0.242,0.88,0.73,0.71,0.90,145,True,-28.69376392022997,122.42916508297516,propylitic_volcanics,propylitic_halo,waste,background
444486.6912489614,6812300.128649618,B_078_009,780.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.61,0.069,0.0055,0.29,51.3,18.13,6.23,92.5,55.4,medium,0.36,0.52,2.01,335.5,0.258,0.87,0.73,0.70,0.93,145,True,-28.69376392022997,122.42926748665016,propylitic_volcanics,propylitic_halo,waste,background
444496.6912489614,6812300.128649618,B_079_009,790.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.61,0.072,0.0056,0.30,50.5,18.39,6.27,95.2,57.5,medium,0.57,0.22,1.84,330.4,0.244,0.88,0.72,0.69,0.94,150,True,-28.69376392022997,122.42936989032516,propylitic_volcanics,propylitic_halo,waste,background
444506.6912489614,6812300.128649618,B_080_009,800.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.57,0.073,0.0049,0.28,52.0,18.52,5.81,100.2,55.0,medium,0.56,0.31,2.28,325.3,0.272,0.88,0.73,0.71,0.96,145,True,-28.69376392022997,122.42947229400016,propylitic_volcanics,propylitic_halo,waste,background
444516.6912489614,6812300.128649618,B_081_009,810.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.61,0.068,0.0051,0.28,52.6,19.13,6.85,96.9,49.9,medium,0.66,0.68,2.17,320.1,0.275,0.87,0.71,0.70,0.92,150,True,-28.69376392022997,122.42957469767516,propylitic_volcanics,propylitic_halo,waste,background
444526.6912489614,6812300.128649618,B_082_009,820.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.62,0.065,0.0053,0.28,52.2,18.20,6.56,103.2,50.3,medium,0.74,0.44,2.22,314.7,0.262,0.88,0.73,0.71,0.94,145,True,-28.69376392022997,122.42967710135017,propylitic_volcanics,propylitic_halo,waste,background
444536.6912489614,6812300.128649618,B_083_009,830.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.58,0.069,0.0050,0.27,51.2,18.21,6.28,104.1,51.0,medium,0.77,0.48,2.05,309.3,0.256,0.87,0.72,0.68,0.99,140,True,-28.69376392022997,122.42977950502517,propylitic_volcanics,propylitic_halo,waste,background
444546.6912489614,6812300.128649618,B_084_009,840.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.58,0.062,0.0050,0.27,53.5,18.28,6.70,89.7,55.9,medium,0.42,0.47,2.20,303.8,0.252,0.88,0.71,0.70,0.88,145,True,-28.69376392022997,122.42988190870015,propylitic_volcanics,propylitic_halo,waste,background
444556.6912489614,6812300.128649618,B_085_009,850.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.57,0.059,0.0050,0.27,53.7,18.88,6.08,102.2,54.8,hard,0.56,0.49,2.35,298.2,0.290,0.87,0.73,0.70,0.97,140,True,-28.69376392022997,122.42998431237515,propylitic_volcanics,propylitic_halo,waste,background
444566.6912489614,6812300.128649618,B_086_009,860.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.64,0.066,0.0050,0.28,53.4,18.17,5.58,96.8,44.2,medium,0.56,0.27,2.42,292.5,0.234,0.88,0.71,0.70,0.94,145,True,-28.69376392022997,122.43008671605016,propylitic_volcanics,propylitic_halo,waste,background
444576.6912489614,6812300.128649618,B_087_009,870.0,-360.0,200.0,185.0,RL185-200,waste,transition,2.58,0.064,0.0050,0.27,53.6,17.36,5.73,97.1,57.8,medium,0.47,0.43,2.37,286.8,0.228,0.87,0.72,0.70,0.92,145,True,-28.69376392022997,122.43018911972516,propylitic_volcanics,propylitic_halo,waste,background
443766.6912489614,6812310.128649618,B_006_010,60.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.62,0.044,0.0055,0.35,53.0,19.33,6.10,99.3,52.2,medium,0.60,0.44,2.48,128.0,0.269,0.87,0.72,0.70,0.98,150,True,-28.693674089112463,122.42189442205,propylitic_volcanics,propylitic_halo,waste,background
443776.6912489614,6812310.128649618,B_007_010,70.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.52,0.045,0.0060,0.37,53.6,18.26,6.29,96.7,49.3,medium,0.71,0.16,2.76,118.1,0.275,0.87,0.72,0.69,0.95,145,True,-28.693674089112463,122.421996825725,propylitic_volcanics,propylitic_halo,waste,background
443786.6912489614,6812310.128649618,B_008_010,80.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.60,0.049,0.0064,0.37,52.5,18.22,6.68,94.0,57.9,medium,0.44,0.32,2.44,108.2,0.259,0.88,0.72,0.71,0.91,140,True,-28.693674089112463,122.42209922940002,propylitic_volcanics,propylitic_halo,waste,background
443796.6912489614,6812310.128649618,B_009_010,90.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.050,0.0074,0.39,46.7,18.52,7.26,114.6,61.9,hard,0.76,0.45,1.50,98.3,0.219,0.88,0.84,0.71,1.02,145,False,-28.693674089112463,122.42220163307502,propylitic_volcanics,propylitic_halo,waste,background
443806.6912489614,6812310.128649618,B_010_010,100.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.70,0.054,0.0079,0.42,47.2,18.92,6.68,115.6,63.8,hard,0.45,0.44,1.54,88.4,0.244,0.88,0.84,0.72,1.04,135,False,-28.693674089112463,122.42230403675002,propylitic_volcanics,propylitic_halo,waste,background
443816.6912489614,6812310.128649618,B_011_010,110.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.60,0.058,0.0066,0.40,52.6,17.49,5.90,90.8,62.6,medium,0.24,0.38,2.49,78.5,0.260,0.87,0.71,0.70,0.92,145,True,-28.693674089112463,122.42240644042502,propylitic_volcanics,propylitic_halo,waste,background
443826.6912489614,6812310.128649618,B_012_010,120.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.064,0.0071,0.43,52.9,18.61,6.41,97.9,49.7,medium,0.53,0.48,2.83,68.5,0.273,0.86,0.72,0.70,0.96,150,True,-28.693674089112463,122.42250884410002,propylitic_volcanics,propylitic_halo,waste,background
443836.6912489614,6812310.128649618,B_013_010,130.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.59,0.074,0.0074,0.45,51.6,18.14,6.58,92.2,53.5,medium,0.47,0.43,2.56,58.6,0.283,0.86,0.71,0.71,0.92,145,True,-28.693674089112463,122.42261124777502,propylitic_volcanics,propylitic_halo,waste,background
443846.6912489614,6812310.128649618,B_014_010,140.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.59,0.076,0.0080,0.46,52.2,18.57,7.15,85.7,51.8,medium,0.59,0.50,2.61,48.7,0.276,0.87,0.71,0.69,0.87,145,True,-28.693674089112463,122.42271365145002,propylitic_volcanics,propylitic_halo,waste,background
443856.6912489614,6812310.128649618,B_015_010,150.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.67,0.088,0.0092,0.50,53.5,17.54,6.60,93.9,43.5,medium,0.74,0.55,2.89,38.8,0.276,0.87,0.72,0.68,0.91,155,True,-28.693674089112463,122.42281605512504,propylitic_volcanics,propylitic_halo,waste,background
443866.6912489614,6812310.128649618,B_016_010,160.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.58,0.104,0.0098,0.53,52.3,16.81,5.99,89.5,52.3,medium,0.31,0.46,3.03,28.9,0.268,0.87,0.72,0.69,0.90,155,True,-28.693674089112463,122.42291845880004,propylitic_volcanics,propylitic_halo,waste,cross_fault
443876.6912489614,6812310.128649618,B_017_010,170.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.56,0.098,0.0105,0.51,52.7,18.47,5.86,71.5,41.6,medium,0.47,0.53,3.62,19.0,0.296,0.85,0.71,0.65,0.82,155,True,-28.693674089112463,122.42302086247504,propylitic_volcanics,propylitic_halo,waste,cross_fault
443886.6912489614,6812310.128649618,B_018_010,180.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.57,0.099,0.0102,0.49,58.2,16.41,5.08,56.9,26.6,soft,0.59,0.63,4.57,9.0,0.346,0.83,0.67,0.63,0.78,170,True,-28.693674089112463,122.42312326615004,propylitic_volcanics,propylitic_halo,waste,cross_fault
443896.6912489614,6812310.128649618,B_019_010,190.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.50,0.089,0.0098,0.46,56.7,16.10,4.58,58.6,28.4,soft,0.72,0.56,4.81,0.9,0.339,0.82,0.67,0.62,0.69,170,True,-28.693674089112463,122.42322566982504,propylitic_volcanics,propylitic_halo,waste,cross_fault
443906.6912489614,6812310.128649618,B_020_010,200.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.51,0.098,0.0103,0.49,56.7,16.97,5.52,67.0,31.7,soft,0.50,0.69,4.48,10.8,0.343,0.83,0.68,0.62,0.79,160,True,-28.693674089112463,122.42332807350004,propylitic_volcanics,propylitic_halo,waste,cross_fault
443916.6912489614,6812310.128649618,B_021_010,210.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.106,0.0134,0.55,48.6,18.74,6.32,100.4,49.3,medium,0.67,0.71,2.60,20.7,0.274,0.86,0.82,0.69,0.93,145,False,-28.693674089112463,122.42343047717505,propylitic_volcanics,propylitic_halo,waste,cross_fault
443926.6912489614,6812310.128649618,B_022_010,220.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.64,0.105,0.0131,0.55,49.0,18.80,6.43,105.2,51.9,medium,0.49,0.63,2.08,30.6,0.253,0.88,0.83,0.70,0.92,140,False,-28.693674089112463,122.42353288085005,propylitic_volcanics,propylitic_halo,waste,cross_fault
443936.6912489614,6812310.128649618,B_023_010,230.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.67,0.099,0.0119,0.52,44.9,18.89,6.94,121.4,52.9,medium,0.51,0.58,1.96,40.5,0.258,0.87,0.83,0.70,1.06,135,False,-28.693674089112463,122.42363528452503,propylitic_volcanics,propylitic_halo,waste,background
443946.6912489614,6812310.128649618,B_024_010,240.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.096,0.0104,0.50,47.9,20.04,6.92,117.7,58.8,hard,0.69,0.45,2.23,50.5,0.295,0.88,0.83,0.70,1.04,130,False,-28.693674089112463,122.42373768820003,propylitic_volcanics,propylitic_halo,waste,background
443956.6912489614,6812310.128649618,B_025_010,250.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.091,0.0093,0.47,47.4,19.52,6.04,118.1,57.4,hard,0.72,0.47,1.81,60.4,0.262,0.88,0.84,0.70,1.00,135,False,-28.693674089112463,122.42384009187504,propylitic_volcanics,propylitic_halo,waste,background
443966.6912489614,6812310.128649618,B_026_010,260.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.085,0.0092,0.46,48.2,19.71,6.75,111.5,60.1,hard,0.50,0.30,2.12,70.3,0.257,0.88,0.84,0.71,0.97,135,False,-28.693674089112463,122.42394249555004,propylitic_volcanics,propylitic_halo,waste,background
443976.6912489614,6812310.128649618,B_027_010,270.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.088,0.0085,0.46,46.3,20.72,6.93,106.4,57.2,hard,0.51,0.47,2.19,80.2,0.247,0.88,0.84,0.68,0.95,140,False,-28.693674089112463,122.42404489922504,propylitic_volcanics,propylitic_halo,waste,background
443986.6912489614,6812310.128649618,B_028_010,280.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.075,0.0075,0.39,47.4,20.32,6.49,122.9,61.4,hard,0.41,0.64,2.02,90.1,0.272,0.88,0.82,0.69,1.05,140,False,-28.693674089112463,122.42414730290004,propylitic_volcanics,propylitic_halo,waste,background
443996.6912489614,6812310.128649618,B_029_010,290.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.70,0.036,0.0034,0.21,40.6,21.18,7.58,143.1,59.6,hard,0.23,0.51,2.20,100.0,0.243,0.87,0.78,0.70,1.18,120,False,-28.693674089112463,122.42424970657504,late_mafic_dyke,barren_intrusive,waste,background
444006.6912489614,6812310.128649618,B_030_010,300.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.82,0.020,0.0017,0.14,42.6,22.12,7.71,142.9,55.4,hard,0.38,0.16,1.90,110.0,0.236,0.86,0.77,0.72,1.18,125,False,-28.693674089112463,122.42435211025006,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444016.6912489614,6812310.128649618,B_031_010,310.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.059,0.0060,0.32,45.8,20.51,7.04,123.8,54.5,hard,0.51,0.50,2.45,119.9,0.276,0.88,0.82,0.68,1.07,130,False,-28.693674089112463,122.42445451392506,propylitic_volcanics,propylitic_halo,waste,background
444026.6912489614,6812310.128649618,B_032_010,320.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.083,0.0081,0.44,46.1,19.33,6.86,106.9,62.9,hard,0.15,0.49,2.11,129.8,0.226,0.89,0.85,0.73,0.97,140,False,-28.693674089112463,122.42455691760006,propylitic_volcanics,propylitic_halo,waste,background
444036.6912489614,6812310.128649618,B_033_010,330.0,-350.0,200.0,185.0,RL185-200,waste,fresh,2.67,0.088,0.0088,0.45,46.9,19.37,6.95,102.7,59.3,hard,0.28,0.33,2.32,139.7,0.247,0.88,0.84,0.70,0.98,150,False,-28.693674089112463,122.42465932127506,propylitic_volcanics,propylitic_halo,waste,background
444326.6912489614,6812310.128649618,B_062_010,620.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.119,0.0077,0.43,51.8,17.54,6.62,103.3,60.8,hard,0.56,0.58,2.12,346.2,0.262,0.89,0.73,0.70,0.99,140,True,-28.693674089112463,122.42762902785012,propylitic_volcanics,propylitic_halo,waste,background
444336.6912489614,6812310.128649618,B_063_010,630.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.62,0.118,0.0076,0.43,52.9,18.53,5.88,96.9,52.5,medium,0.54,0.64,1.90,348.4,0.239,0.88,0.71,0.69,0.91,150,True,-28.693674089112463,122.42773143152512,propylitic_volcanics,propylitic_halo,waste,background
444346.6912489614,6812310.128649618,B_064_010,640.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.56,0.123,0.0076,0.42,53.7,18.31,5.58,86.7,53.2,medium,0.37,0.65,1.87,350.7,0.249,0.88,0.72,0.72,0.89,145,True,-28.693674089112463,122.42783383520012,propylitic_volcanics,propylitic_halo,waste,background
444356.6912489614,6812310.128649618,B_065_010,650.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.120,0.0070,0.42,52.8,18.84,6.10,101.6,53.0,medium,0.90,0.43,1.85,352.9,0.276,0.89,0.70,0.69,0.92,145,True,-28.693674089112463,122.42793623887512,propylitic_volcanics,propylitic_halo,waste,background
444366.6912489614,6812310.128649618,B_066_010,660.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.60,0.109,0.0069,0.41,52.5,17.45,6.97,92.3,52.7,medium,0.44,0.47,1.99,355.2,0.243,0.89,0.70,0.70,0.89,145,True,-28.693674089112463,122.42803864255012,propylitic_volcanics,propylitic_halo,waste,background
444376.6912489614,6812310.128649618,B_067_010,670.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.65,0.114,0.0067,0.40,54.5,18.86,6.13,100.0,55.6,medium,0.63,0.64,1.72,357.4,0.262,0.88,0.71,0.72,0.93,140,True,-28.693674089112463,122.42814104622514,propylitic_volcanics,propylitic_halo,waste,background
444386.6912489614,6812310.128649618,B_068_010,680.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.64,0.109,0.0066,0.38,50.2,19.00,5.98,112.9,60.4,hard,0.77,0.50,1.91,359.7,0.248,0.87,0.71,0.69,0.99,145,True,-28.693674089112463,122.42824344990014,propylitic_volcanics,propylitic_halo,waste,background
444396.6912489614,6812310.128649618,B_069_010,690.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.108,0.0062,0.37,52.2,18.49,6.81,90.1,47.7,medium,0.43,0.60,2.13,362.0,0.277,0.88,0.72,0.70,0.85,145,True,-28.693674089112463,122.42834585357514,propylitic_volcanics,propylitic_halo,waste,background
444406.6912489614,6812310.128649618,B_070_010,700.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.59,0.103,0.0066,0.39,51.5,17.77,6.38,97.2,61.8,medium,0.50,0.30,1.81,363.6,0.267,0.88,0.70,0.70,0.94,150,True,-28.693674089112463,122.42844825725014,propylitic_volcanics,propylitic_halo,waste,background
444416.6912489614,6812310.128649618,B_071_010,710.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.57,0.098,0.0064,0.38,51.8,17.14,6.42,91.1,49.7,medium,0.40,0.62,1.77,359.3,0.248,0.89,0.71,0.71,0.93,145,True,-28.693674089112463,122.42855066092514,propylitic_volcanics,propylitic_halo,waste,background
444426.6912489614,6812310.128649618,B_072_010,720.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.097,0.0062,0.38,52.9,18.27,6.35,96.9,55.9,medium,0.51,0.42,1.86,354.9,0.242,0.87,0.71,0.71,0.92,140,True,-28.693674089112463,122.42865306460014,propylitic_volcanics,propylitic_halo,waste,background
444436.6912489614,6812310.128649618,B_073_010,730.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.60,0.095,0.0060,0.36,51.8,18.89,5.95,101.2,57.0,medium,0.80,0.64,1.69,350.5,0.262,0.88,0.73,0.71,0.93,140,True,-28.693674089112463,122.42875546827514,propylitic_volcanics,propylitic_halo,waste,background
444446.6912489614,6812310.128649618,B_074_010,740.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.57,0.089,0.0057,0.33,52.7,18.21,6.00,90.9,58.7,medium,0.23,0.51,2.04,345.9,0.251,0.88,0.71,0.72,0.95,145,True,-28.693674089112463,122.42885787195014,propylitic_volcanics,propylitic_halo,waste,background
444456.6912489614,6812310.128649618,B_075_010,750.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.60,0.083,0.0061,0.33,50.8,18.08,6.25,101.2,50.9,medium,0.51,0.42,1.97,341.3,0.247,0.89,0.73,0.71,0.96,135,True,-28.693674089112463,122.42896027562514,propylitic_volcanics,propylitic_halo,waste,background
444466.6912489614,6812310.128649618,B_076_010,760.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.62,0.087,0.0056,0.31,50.5,18.08,5.70,92.5,49.2,medium,0.32,0.38,1.85,336.6,0.239,0.88,0.71,0.71,0.94,150,True,-28.693674089112463,122.42906267930016,propylitic_volcanics,propylitic_halo,waste,background
444476.6912489614,6812310.128649618,B_077_010,770.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.076,0.0060,0.30,51.9,18.66,6.14,101.3,46.3,medium,0.49,0.49,1.79,331.7,0.255,0.89,0.72,0.71,0.94,145,True,-28.693674089112463,122.42916508297516,propylitic_volcanics,propylitic_halo,waste,background
444486.6912489614,6812310.128649618,B_078_010,780.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.60,0.078,0.0055,0.29,51.0,18.63,6.33,90.9,57.9,medium,0.70,0.38,1.88,326.8,0.246,0.86,0.71,0.70,0.94,155,True,-28.693674089112463,122.42926748665016,propylitic_volcanics,propylitic_halo,waste,background
444496.6912489614,6812310.128649618,B_079_010,790.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.083,0.0056,0.30,51.2,18.05,6.40,90.9,54.2,medium,0.52,0.49,2.00,321.8,0.245,0.88,0.74,0.71,0.90,155,True,-28.693674089112463,122.42936989032516,propylitic_volcanics,propylitic_halo,waste,background
444506.6912489614,6812310.128649618,B_080_010,800.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.073,0.0054,0.29,52.5,18.26,6.32,96.0,49.1,medium,0.68,0.42,2.00,316.6,0.252,0.88,0.73,0.70,0.95,145,True,-28.693674089112463,122.42947229400016,propylitic_volcanics,propylitic_halo,waste,background
444516.6912489614,6812310.128649618,B_081_010,810.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.076,0.0055,0.29,52.1,18.11,5.98,89.2,52.1,medium,0.87,0.32,2.41,311.4,0.290,0.87,0.70,0.68,0.89,145,True,-28.693674089112463,122.42957469767516,propylitic_volcanics,propylitic_halo,waste,background
444526.6912489614,6812310.128649618,B_082_010,820.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.57,0.079,0.0052,0.30,52.6,17.87,6.28,97.5,57.3,medium,0.47,0.29,2.42,306.1,0.252,0.88,0.72,0.69,0.95,150,True,-28.693674089112463,122.42967710135017,propylitic_volcanics,propylitic_halo,waste,background
444536.6912489614,6812310.128649618,B_083_010,830.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.63,0.074,0.0052,0.29,53.7,17.55,6.18,81.9,46.7,medium,0.39,0.45,2.37,300.7,0.239,0.89,0.74,0.70,0.88,150,True,-28.693674089112463,122.42977950502517,propylitic_volcanics,propylitic_halo,waste,background
444546.6912489614,6812310.128649618,B_084_010,840.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.65,0.072,0.0054,0.28,51.6,18.15,6.12,93.5,51.4,medium,0.49,0.39,2.22,295.2,0.261,0.87,0.70,0.70,0.89,145,True,-28.693674089112463,122.42988190870015,propylitic_volcanics,propylitic_halo,waste,background
444556.6912489614,6812310.128649618,B_085_010,850.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.58,0.065,0.0049,0.27,51.6,18.86,6.15,88.9,51.4,medium,0.42,0.40,2.23,289.6,0.256,0.88,0.72,0.70,0.89,145,True,-28.693674089112463,122.42998431237515,propylitic_volcanics,propylitic_halo,waste,background
444566.6912489614,6812310.128649618,B_086_010,860.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.61,0.071,0.0050,0.29,53.2,17.93,6.10,105.8,59.3,hard,0.55,0.51,2.49,283.9,0.267,0.87,0.72,0.71,0.99,140,True,-28.693674089112463,122.43008671605016,propylitic_volcanics,propylitic_halo,waste,background
444576.6912489614,6812310.128649618,B_087_010,870.0,-350.0,200.0,185.0,RL185-200,waste,transition,2.59,0.070,0.0052,0.28,50.8,18.45,6.04,92.9,54.8,medium,0.56,0.45,2.14,278.1,0.281,0.89,0.71,0.72,0.94,155,True,-28.693674089112463,122.43018911972516,propylitic_volcanics,propylitic_halo,waste,background
443776.6912489614,6812320.128649618,B_007_011,70.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.62,0.053,0.0059,0.38,52.3,17.90,5.74,85.1,53.2,medium,0.47,0.33,2.69,118.0,0.260,0.87,0.74,0.70,0.88,150,True,-28.693584257994967,122.421996825725,propylitic_volcanics,propylitic_halo,waste,background
443786.6912489614,6812320.128649618,B_008_011,80.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.65,0.053,0.0063,0.39,52.4,17.93,5.91,93.2,50.0,medium,0.59,0.32,2.84,108.1,0.280,0.87,0.72,0.69,0.96,150,True,-28.693584257994967,122.42209922940002,propylitic_volcanics,propylitic_halo,waste,background
443796.6912489614,6812320.128649618,B_009_011,90.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.62,0.056,0.0063,0.39,54.1,18.83,5.98,94.3,52.8,medium,0.91,0.35,2.47,98.1,0.287,0.87,0.73,0.68,0.96,145,True,-28.693584257994967,122.42220163307502,propylitic_volcanics,propylitic_halo,waste,background
443806.6912489614,6812320.128649618,B_010_011,100.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.61,0.058,0.0064,0.41,51.6,18.14,6.37,93.4,50.1,medium,0.31,0.40,2.86,88.2,0.254,0.88,0.70,0.70,0.88,145,True,-28.693584257994967,122.42230403675002,propylitic_volcanics,propylitic_halo,waste,background
443816.6912489614,6812320.128649618,B_011_011,110.0,-340.0,200.0,185.0,RL185-200,waste,transition,2.64,0.063,0.0069,0.42,52.1,17.86,6.31,95.5,55.0,medium,0.43,0.33,2.63,78.3,0.256,0.87,0.73,0.70,0.89,145,True,-28.693584257994967,122.42240644042502,propylitic_volcanics,propylitic_halo,waste,background
