particle_id,column_id,layer,pre_x,pre_y,pre_z,pre_volume_m3,pre_cell_area_m2,z_fraction_from_floor,depth_fraction_from_top,pre_floor_z_m,pre_top_z_m,nearest_hole_id,nearest_hole_distance_m,lithology,mineral_domain,structure_domain,digability,coarse_risk,dx_m,dy_m,horizontal_displacement_m,throw_model_m,direction_x,direction_y,nearest_hole_index,nearest_hole_id_model,model_burden_m,model_spacing_m,model_energy_density_mj_m3,model_firing_time_ms,model_front_relief_norm,model_depth_fraction_from_top,model_back_relief_norm,model_row_throw_factor,model_face_factor,model_toe_factor,model_face_row_throw_multiplier,model_face_row_vertical_damping,model_lateral_spread_multiplier,model_depth_factor,model_vertical_heave_m,post_x,post_y,post_volume_m3,topo_i,topo_j,post_z,post_floor_z_m,post_surface_z_m,post_muckpile_height_m
44,6,4,363448.942738142,6591726.558971153,191.5625,4.4118500737749855,2.3529867060133256,0.4375,0.5625,185.0,200.0,5-H-012,1.8877053693362975,propylitic_volcanics,waste,background,hard,bad,2.541425116864754,0.7602888141287948,2.6527119529870555,2.7351028262410524,0.9646339827244332,0.2635930184454775,11,5-H-012,7.000000000000001,8.0,1.7900000000000003,601.1088404314961,0.0,0.5625,1.0,0.44999999999999996,0.0,0.4941770125291821,1.0,1.0,1.0,0.89875,2.7527596335962863,363451.48416325887,6591727.319259967,5.382457090005482,0,12,189.52151841535598,185.0,193.57531202276977,8.575312022769765
45,6,5,363448.942738142,6591726.558971153,193.4375,4.4118500737749855,2.3529867060133256,0.5625,0.4375,185.0,200.0,5-H-012,1.8877053693362975,propylitic_volcanics,waste,background,hard,bad,2.69019926015455,0.7690289830489899,2.797959548689983,2.803575497829841,0.9646339827244332,0.2635930184454775,11,5-H-012,7.000000000000001,8.0,1.7900000000000003,601.1088404314961,0.0,0.4375,1.0,0.44999999999999996,0.0,0.29687615478759505,1.0,1.0,1.0,0.92125,2.7873855409371204,363451.6329374021,6591727.328000136,5.382457090005482,0,12,189.85090833425815,185.0,193.57531202276977,8.575312022769765
46,6,6,363448.942738142,6591726.558971153,195.3125,4.4118500737749855,2.3529867060133256,0.6875,0.3125,185.0,200.0,5-H-012,1.8877053693362975,propylitic_volcanics,waste,background,hard,bad,2.890984102477711,0.8550928735800652,3.0147923482764565,2.8720481694186293,0.9646339827244332,0.2635930184454775,11,5-H-012,7.000000000000001,8.0,1.7900000000000003,601.1088404314961,0.0,0.3125,1.0,0.44999999999999996,0.0,0.13907239614434003,1.0,1.0,1.0,0.94375,2.822011448277954,363451.8337222445,6591727.414064026,5.382457090005482,0,12,190.6623322222095,185.0,193.57531202276977,8.575312022769765
47,6,7,363448.942738142,6591726.558971153,197.1875,4.4118500737749855,2.3529867060133256,0.8125,0.1875,185.0,200.0,5-H-012,1.8877053693362975,propylitic_volcanics,waste,background,hard,bad,2.830249900636165,1.0390257657458541,3.014944285046538,2.9405208410074177,0.9646339827244332,0.2635930184454775,11,5-H-012,7.000000000000001,8.0,1.7900000000000003,601.1088404314961,0.0,0.1875,1.0,0.44999999999999996,0.0,0.0400800265017407,1.0,1.0,1.0,0.96625,2.8566373556187874,363451.7729880426,6591727.5979969185,5.382457090005482,0,12,191.65660693389069,185.0,193.57531202276977,8.575312022769765
48,6,8,363448.942738142,6591726.558971153,199.0625,4.4118500737749855,2.3529867060133256,0.9375,0.0625,185.0,200.0,5-H-012,1.8877053693362975,propylitic_volcanics,waste,background,hard,bad,3.1368025212104973,0.9268997530844012,3.270882634601929,3.008993512596206,0.9646339827244332,0.2635930184454775,11,5-H-012,7.000000000000001,8.0,1.7900000000000003,601.1088404314961,0.0,0.0625,1.0,0.44999999999999996,0.0,0.002333657639698224,1.0,1.0,1.0,0.98875,2.891263262959621,363452.07954066317,6591727.485870906,5.382457090005482,1,12,195.5996427896312,185.0,196.8153977051825,11.8153977051825
49,7,1,363448.942738142,6591728.558971153,185.9375,3.7300318920460995,1.9893503424245864,0.0625,0.9375,185.0,200.0,5-H-012,2.9201568745709214,propylitic_volcanics,waste,background,hard,bad,2.23520391143334,0.904478607107448,2.411268976369483,2.468761503140484,0.9508138386653501,0.3097628838361073,11,5-H-012,7.000000000000001,8.0,1.79,612.8831560891283,0.0,0.9375,1.0,0.44999999999999996,0.0,0.9848687366886018,1.0,1.0,1.0,0.83125,2.648881911573785,363451.1779420534,6591729.463449759,4.550638908296241,0,13,185.94337612373894,185.0,193.2890447702615,8.289044770261505
50,7,2,363448.942738142,6591728.558971153,187.8125,3.7300318920460995,1.9893503424245864,0.1875,0.8125,185.0,200.0,5-H-012,2.9201568745709214,propylitic_volcanics,waste,background,hard,bad,2.3220455412806102,0.7745141494998207,2.447808747340485,2.5355851227743615,0.9508138386653501,0.3097628838361073,11,5-H-012,7.000000000000001,8.0,1.79,612.8831560891283,0.0,0.8125,1.0,0.44999999999999996,0.0,0.8774689157719662,1.0,1.0,1.0,0.85375,2.683507818914619,363451.26478368323,6591729.3334853025,4.550638908296241,0,13,186.91754828608592,185.0,193.2890447702615,8.289044770261505
51,7,3,363448.942738142,6591728.558971153,189.6875,3.7300318920460995,1.9893503424245864,0.3125,0.6875,185.0,200.0,5-H-012,2.9201568745709214,propylitic_volcanics,waste,background,hard,bad,2.557113901412151,0.9122076543304921,2.714950148605755,2.6024087424082394,0.9508138386653501,0.3097628838361073,11,5-H-012,7.000000000000001,8.0,1.79,612.8831560891283,0.0,0.6875,1.0,0.44999999999999996,0.0,0.700306794437507,1.0,1.0,1.0,0.87625,2.7181337262554526,363451.4998520434,6591729.471178807,4.550638908296241,0,13,188.14188850160107,185.0,193.2890447702615,8.289044770261505
52,7,4,363448.942738142,6591728.558971153,191.5625,3.7300318920460995,1.9893503424245864,0.4375,0.5625,185.0,200.0,5-H-012,2.9201568745709214,propylitic_volcanics,waste,background,hard,bad,2.3795188043559548,0.9524389174532394,2.563054746150205,2.6692323620421172,0.9508138386653501,0.3097628838361073,11,5-H-012,7.000000000000001,8.0,1.79,612.8831560891283,0.0,0.5625,1.0,0.44999999999999996,0.0,0.4941770125291821,1.0,1.0,1.0,0.89875,2.7527596335962863,363451.32225694635,6591729.51141007,4.550638908296241,0,13,188.3922651673886,185.0,193.2890447702615,8.289044770261505
53,7,5,363448.942738142,6591728.558971153,193.4375,3.7300318920460995,1.9893503424245864,0.5625,0.4375,185.0,200.0,5-H-012,2.9201568745709214,propylitic_volcanics,waste,background,hard,bad,2.7070619338480584,0.46261560754536907,2.7463061581028727,2.7360559816759946,0.9508138386653501,0.3097628838361073,11,5-H-012,7.000000000000001,8.0,1.79,612.8831560891283,0.0,0.4375,1.0,0.44999999999999996,0.0,0.29687615478759505,1.0,1.0,1.0,0.92125,2.7873855409371204,363451.6498000758,6591729.02158676,4.550638908296241,0,13,189.930175337199,185.0,193.2890447702615,8.289044770261505
54,7,6,363448.942738142,6591728.558971153,195.3125,3.7300318920460995,1.9893503424245864,0.6875,0.3125,185.0,200.0,5-H-012,2.9201568745709214,propylitic_volcanics,waste,background,hard,bad,2.6866482454345144,0.7810402888708992,2.7978746804558443,2.8028796013098725,0.9508138386653501,0.3097628838361073,11,5-H-012,7.000000000000001,8.0,1.79,612.8831560891283,0.0,0.3125,1.0,0.44999999999999996,0.0,0.13907239614434003,1.0,1.0,1.0,0.94375,2.822011448277954,363451.6293863874,6591729.340011441,4.550638908296241,0,13,190.91908769706308,185.0,193.2890447702615,8.289044770261505
55,7,7,363448.942738142,6591728.558971153,197.1875,3.7300318920460995,1.9893503424245864,0.8125,0.1875,185.0,200.0,5-H-012,2.9201568745709214,propylitic_volcanics,waste,background,hard,bad,2.869302602145898,0.79281603388367,2.976819558902463,2.8697032209437503,0.9508138386653501,0.3097628838361073,11,5-H-012,7.000000000000001,8.0,1.79,612.8831560891283,0.0,0.1875,1.0,0.44999999999999996,0.0,0.0400800265017407,1.0,1.0,1.0,0.96625,2.8566373556187874,363451.8120407441,6591729.351787186,4.550638908296241,0,13,190.879336506273,185.0,193.2890447702615,8.289044770261505
56,7,8,363448.942738142,6591728.558971153,199.0625,3.7300318920460995,1.9893503424245864,0.9375,0.0625,185.0,200.0,5-H-012,2.9201568745709214,propylitic_volcanics,waste,background,hard,bad,2.9102326215921046,0.7508029706200308,3.0055214210633596,2.936526840577628,0.9508138386653501,0.3097628838361073,11,5-H-012,7.000000000000001,8.0,1.79,612.8831560891283,0.0,0.0625,1.0,0.44999999999999996,0.0,0.002333657639698224,1.0,1.0,1.0,0.98875,2.891263262959621,363451.8529707636,6591729.309774123,4.550638908296241,0,13,192.44272388631154,185.0,193.2890447702615,8.289044770261505
57,8,1,363448.942738142,6591730.558971153,185.9375,3.0482137103172136,1.6257139788358472,0.0625,0.9375,185.0,200.0,5-H-012,4.635860306651457,propylitic_volcanics,waste,background,hard,bad,2.331281590818399,0.7083201463593797,2.436512114771305,2.3972693899137294,0.9485904864808242,0.31650606464659325,11,5-H-012,7.0,7.999999999999999,1.79,633.0776333881645,0.0,0.9375,1.0,0.44999999999999996,0.0,0.9848687366886018,1.0,1.0,1.0,0.83125,2.648881911573785,363451.2740197328,6591731.267291299,3.7188207265870004,0,14,185.81372221212524,185.0,192.90804187715455,7.908041877154549
58,8,2,363448.942738142,6591730.558971153,187.8125,3.0482137103172136,1.6257139788358472,0.1875,0.8125,185.0,200.0,5-H-012,4.635860306651457,propylitic_volcanics,waste,background,hard,bad,2.186183751279344,1.1174670044425858,2.455225427608575,2.4621578846783114,0.9485904864808242,0.31650606464659325,11,5-H-012,7.0,7.999999999999999,1.79,633.0776333881645,0.0,0.8125,1.0,0.44999999999999996,0.0,0.8774689157719662,1.0,1.0,1.0,0.85375,2.683507818914619,363451.12892189325,6591731.676438157,3.7188207265870004,0,14,187.56424536553584,185.0,192.90804187715455,7.908041877154549
59,8,3,363448.942738142,6591730.558971153,189.6875,3.0482137103172136,1.6257139788358472,0.3125,0.6875,185.0,200.0,5-H-012,4.635860306651457,propylitic_volcanics,waste,background,hard,bad,2.5683219174147975,0.6262870360616868,2.6435795662344184,2.5270463794428935,0.9485904864808242,0.31650606464659325,11,5-H-012,7.0,7.999999999999999,1.79,633.0776333881645,0.0,0.6875,1.0,0.44999999999999996,0.0,0.700306794437507,1.0,1.0,1.0,0.87625,2.7181337262554526,363451.5110600594,6591731.185258188,3.7188207265870004,0,14,187.2797945234433,185.0,192.90804187715455,7.908041877154549
60,8,4,363448.942738142,6591730.558971153,191.5625,3.0482137103172136,1.6257139788358472,0.4375,0.5625,185.0,200.0,5-H-012,4.635860306651457,propylitic_volcanics,waste,background,hard,bad,2.725688907492126,1.174024543734771,2.9677792454489023,2.5919348742074755,0.9485904864808242,0.31650606464659325,11,5-H-012,7.0,7.999999999999999,1.79,633.0776333881645,0.0,0.5625,1.0,0.44999999999999996,0.0,0.4941770125291821,1.0,1.0,1.0,0.89875,2.7527596335962863,363451.6684270495,6591731.732995696,3.7188207265870004,0,14,189.19162683514094,185.0,192.90804187715455,7.908041877154549
61,8,5,363448.942738142,6591730.558971153,193.4375,3.0482137103172136,1.6257139788358472,0.5625,0.4375,185.0,200.0,5-H-012,4.635860306651457,propylitic_volcanics,waste,background,hard,bad,2.7227268347852887,0.43712306614767504,2.7575927893396917,2.656823368972058,0.9485904864808242,0.31650606464659325,11,5-H-012,7.0,7.999999999999999,1.79,633.0776333881645,0.0,0.4375,1.0,0.44999999999999996,0.0,0.29687615478759505,1.0,1.0,1.0,0.92125,2.7873855409371204,363451.66546497674,6591730.996094218,3.7188207265870004,0,14,189.32946584347732,185.0,192.90804187715455,7.908041877154549
62,8,6,363448.942738142,6591730.558971153,195.3125,3.0482137103172136,1.6257139788358472,0.6875,0.3125,185.0,200.0,5-H-012,4.635860306651457,propylitic_volcanics,waste,background,hard,bad,2.6196449050852957,0.7779831806113684,2.732727073465905,2.72171186373664,0.9485904864808242,0.31650606464659325,11,5-H-012,7.0,7.999999999999999,1.79,633.0776333881645,0.0,0.3125,1.0,0.44999999999999996,0.0,0.13907239614434003,1.0,1.0,1.0,0.94375,2.822011448277954,363451.5623830471,6591731.336954333,3.7188207265870004,0,14,190.7931453369243,185.0,192.90804187715455,7.908041877154549
63,8,7,363448.942738142,6591730.558971153,197.1875,3.0482137103172136,1.6257139788358472,0.8125,0.1875,185.0,200.0,5-H-012,4.635860306651457,propylitic_volcanics,waste,background,hard,bad,2.5089137850373504,0.884933188304338,2.660405068502337,2.786600358501222,0.9485904864808242,0.31650606464659325,11,5-H-012,7.0,7.999999999999999,1.79,633.0776333881645,0.0,0.1875,1.0,0.44999999999999996,0.0,0.0400800265017407,1.0,1.0,1.0,0.96625,2.8566373556187874,363451.451651927,6591731.443904341,3.7188207265870004,0,14,191.13873843466527,185.0,192.90804187715455,7.908041877154549
64,8,8,363448.942738142,6591730.558971153,199.0625,3.0482137103172136,1.6257139788358472,0.9375,0.0625,185.0,200.0,5-H-012,4.635860306651457,propylitic_volcanics,waste,background,hard,bad,2.5916366229110186,1.0409437654339808,2.792873843912307,2.851488853265804,0.9485904864808242,0.31650606464659325,11,5-H-012,7.0,7.999999999999999,1.79,633.0776333881645,0.0,0.0625,1.0,0.44999999999999996,0.0,0.002333657639698224,1.0,1.0,1.0,0.98875,2.891263262959621,363451.5343747649,6591731.599914918,3.7188207265870004,0,14,191.62350559936564,185.0,192.90804187715455,7.908041877154549
65,9,1,363448.942738142,6591732.558971153,185.9375,2.366395528479188,1.2620776151889004,0.0625,0.9375,185.0,200.0,5-H-012,6.515756701525101,propylitic_volcanics,waste,background,hard,bad,2.1473257307434044,0.8955212500207634,2.326578196225402,2.3381164364515303,0.948105409634313,0.31795617972002316,11,5-H-012,6.999999999999999,7.999999999999999,1.7899999999999998,665.8549859038932,0.0,0.9375,1.0,0.44999999999999996,0.0,0.9848687366886018,1.0,1.0,1.0,0.83125,2.6488819115737847,363451.09006387275,6591733.454492402,2.8870025447446097,0,15,186.264607492399,185.0,192.3134288982423,7.3134288982422975
66,9,2,363448.942738142,6591732.558971153,187.8125,2.366395528479188,1.2620776151889004,0.1875,0.8125,185.0,200.0,5-H-012,6.515756701525101,propylitic_volcanics,waste,background,hard,bad,2.1736076806708944,0.9298825761592509,2.3641598835349673,2.4014037986411956,0.948105409634313,0.31795617972002316,11,5-H-012,6.999999999999999,7.999999999999999,1.7899999999999998,665.8549859038932,0.0,0.8125,1.0,0.44999999999999996,0.0,0.8774689157719662,1.0,1.0,1.0,0.85375,2.6835078189146184,363451.11634582264,6591733.488853728,2.8870025447446097,0,15,186.7877485641085,185.0,192.3134288982423,7.3134288982422975
67,9,3,363448.942738142,6591732.558971153,189.6875,2.366395528479188,1.2620776151889004,0.3125,0.6875,185.0,200.0,5-H-012,6.515756701525101,propylitic_volcanics,waste,background,hard,bad,2.36280037706223,0.7017331767733177,2.4648032524381716,2.4646911608308613,0.948105409634313,0.31795617972002316,11,5-H-012,6.999999999999999,7.999999999999999,1.7899999999999998,665.8549859038932,0.0,0.6875,1.0,0.44999999999999996,0.0,0.700306794437507,1.0,1.0,1.0,0.87625,2.718133726255452,363451.30553851905,6591733.260704329,2.8870025447446097,0,15,187.95859714873743,185.0,192.3134288982423,7.3134288982422975
68,9,4,363448.942738142,6591732.558971153,191.5625,2.366395528479188,1.2620776151889004,0.4375,0.5625,185.0,200.0,5-H-012,6.515756701525101,propylitic_volcanics,waste,background,hard,bad,2.5831069184996744,0.7429904526044346,2.6878385675226526,2.527978523020527,0.948105409634313,0.31795617972002316,11,5-H-012,6.999999999999999,7.999999999999999,1.7899999999999998,665.8549859038932,0.0,0.5625,1.0,0.44999999999999996,0.0,0.4941770125291821,1.0,1.0,1.0,0.89875,2.752759633596286,363451.5258450605,6591733.301961605,2.8870025447446097,0,15,188.19947171427336,185.0,192.3134288982423,7.3134288982422975
69,9,5,363448.942738142,6591732.558971153,193.4375,2.366395528479188,1.2620776151889004,0.5625,0.4375,185.0,200.0,5-H-012,6.515756701525101,propylitic_volcanics,waste,background,hard,bad,2.493344890625634,1.0706602546258792,2.7134999768646595,2.591265885210192,0.948105409634313,0.31795617972002316,11,5-H-012,6.999999999999999,7.999999999999999,1.7899999999999998,665.8549859038932,0.0,0.4375,1.0,0.44999999999999996,0.0,0.29687615478759505,1.0,1.0,1.0,0.92125,2.78738554093712,363451.43608303263,6591733.629631408,2.8870025447446097,0,15,189.23872070264815,185.0,192.3134288982423,7.3134288982422975
70,9,6,363448.942738142,6591732.558971153,195.3125,2.366395528479188,1.2620776151889004,0.6875,0.3125,185.0,200.0,5-H-012,6.515756701525101,propylitic_volcanics,waste,background,hard,bad,2.5189517480175785,0.7911921136516451,2.6402846190411693,2.6545532473998574,0.948105409634313,0.31795617972002316,11,5-H-012,6.999999999999999,7.999999999999999,1.7899999999999998,665.8549859038932,0.0,0.3125,1.0,0.44999999999999996,0.0,0.13907239614434003,1.0,1.0,1.0,0.94375,2.8220114482779537,363451.46168989,6591733.350163266,2.8870025447446097,0,15,189.88265563858184,185.0,192.3134288982423,7.3134288982422975
71,9,7,363448.942738142,6591732.558971153,197.1875,2.366395528479188,1.2620776151889004,0.8125,0.1875,185.0,200.0,5-H-012,6.515756701525101,propylitic_volcanics,waste,background,hard,bad,2.578066030484623,0.49889053669118677,2.6258934146569546,2.717840609589523,0.948105409634313,0.31795617972002316,11,5-H-012,6.999999999999999,7.999999999999999,1.7899999999999998,665.8549859038932,0.0,0.1875,1.0,0.44999999999999996,0.0,0.0400800265017407,1.0,1.0,1.0,0.96625,2.856637355618787,363451.52080417244,6591733.0578616895,2.8870025447446097,0,15,190.1868694268499,185.0,192.3134288982423,7.3134288982422975
72,9,8,363448.942738142,6591732.558971153,199.0625,2.366395528479188,1.2620776151889004,0.9375,0.0625,185.0,200.0,5-H-012,6.515756701525101,propylitic_volcanics,waste,background,hard,bad,2.860439537769562,0.6268424846200047,2.928317921565199,2.781127971779189,0.948105409634313,0.31795617972002316,11,5-H-012,6.999999999999999,7.999999999999999,1.7899999999999998,665.8549859038932,0.0,0.0625,1.0,0.44999999999999996,0.0,0.002333657639698224,1.0,1.0,1.0,0.98875,2.8912632629596207,363451.8031776798,6591733.185813637,2.8870025447446097,0,15,191.09028641472005,185.0,192.3134288982423,7.3134288982422975
73,10,1,363448.942738142,6591734.558971153,185.9375,1.6845773466411629,0.8984412515419535,0.0625,0.9375,185.0,200.0,5-H-024,8.045899613129357,propylitic_volcanics,stockwork_ore,background,hard,bad,2.2793657415431854,0.2469829366488337,2.2927077342558073,2.286971116900942,0.9801104350671006,0.19845285352591635,23,5-H-024,7.000000000000001,8.0,1.7900000000000003,725.6776845847492,0.0,0.9375,1.0,0.44999999999999996,0.0,0.9848687366886018,1.0,1.0,1.0,0.83125,2.648881911573785,363451.2221038835,6591734.805954089,2.0551843629022186,0,16,185.43094047099856,185.0,191.67489036182153,6.67489036182152
74,10,2,363448.942738142,6591734.558971153,187.8125,1.6845773466411629,0.8984412515419535,0.1875,0.8125,185.0,200.0,5-H-024,8.045899613129357,propylitic_volcanics,stockwork_ore,background,hard,bad,2.1398677550140386,0.552427198027588,2.210024845577405,2.348874094501268,0.9801104350671006,0.19845285352591635,23,5-H-024,7.000000000000001,8.0,1.7900000000000003,725.6776845847492,0.0,0.8125,1.0,0.44999999999999996,0.0,0.8774689157719662,1.0,1.0,1.0,0.85375,2.683507818914619,363451.082605897,6591735.11139835,2.0551843629022186,0,16,187.20424840850495,185.0,191.67489036182153,6.67489036182152
75,10,3,363448.942738142,6591734.558971153,189.6875,1.6845773466411629,0.8984412515419535,0.3125,0.6875,185.0,200.0,5-H-024,8.045899613129357,propylitic_volcanics,stockwork_ore,background,hard,bad,2.4149309915785815,0.5240079055085156,2.4711284829247817,2.4107770721015944,0.9801104350671006,0.19845285352591635,23,5-H-024,7.000000000000001,8.0,1.7900000000000003,725.6776845847492,0.0,0.6875,1.0,0.44999999999999996,0.0,0.700306794437507,1.0,1.0,1.0,0.87625,2.7181337262554526,363451.3576691336,6591735.082979058,2.0551843629022186,0,16,187.13171831906826,185.0,191.67489036182153,6.67489036182152
76,10,4,363448.942738142,6591734.558971153,191.5625,1.6845773466411629,0.8984412515419535,0.4375,0.5625,185.0,200.0,5-H-024,8.045899613129357,propylitic_volcanics,stockwork_ore,background,hard,bad,2.4766179755735225,0.6756655338153602,2.5671307934189658,2.4726800497019212,0.9801104350671006,0.19845285352591635,23,5-H-024,7.000000000000001,8.0,1.7900000000000003,725.6776845847492,0.0,0.5625,1.0,0.44999999999999996,0.0,0.4941770125291821,1.0,1.0,1.0,0.89875,2.7527596335962863,363451.41935611755,6591735.234636687,2.0551843629022186,0,16,188.07109969911457,185.0,191.67489036182153,6.67489036182152
