Date,Time,Date Time,Pre_Leach_Density_pct_w_w,Leach_Tank_01_Density_pct_w_w,Leach_Tank_01_pH,Leach_Tank_01_CN_ppm,Leach_Tank_01_DO_ppm,Leach_Tank_02_Density_pct_w_w,Leach_Tank_02_pH,Leach_Tank_02_CN_ppm,Leach_Tank_02_DO_ppm,CIL_Tank_01_Density_pct_w_w,CIL_Tank_01_pH,CIL_Tank_01_CN_ppm,CIL_Tank_01_DO_ppm,CIL_Tank_01_Carbon_gpl,CIL_Tank_02_Density_pct_w_w,CIL_Tank_02_pH,CIL_Tank_02_CN_ppm,CIL_Tank_02_DO_ppm,CIL_Tank_02_Carbon_gpl,CIL_Tank_03_Density_pct_w_w,CIL_Tank_03_pH,CIL_Tank_03_CN_ppm,CIL_Tank_03_DO_ppm,CIL_Tank_03_Carbon_gpl,CIL_Tank_04_Density_pct_w_w,CIL_Tank_04_pH,CIL_Tank_04_CN_ppm,CIL_Tank_04_DO_ppm,CIL_Tank_04_Carbon_gpl,CIL_Tank_05_Density_pct_w_w,CIL_Tank_05_pH,CIL_Tank_05_CN_ppm,CIL_Tank_05_DO_ppm,CIL_Tank_05_Carbon_gpl,CIL_Tank_06_Density_pct_w_w,CIL_Tank_06_pH,CIL_Tank_06_CN_ppm,CIL_Tank_06_DO_ppm,CIL_Tank_06_Carbon_gpl,Tailing_Density_pct_w_w,Tailing_CN_ppm,DO_Purity_pct_w_w,DO_Flow
2025-01-08,1900-01-07 06:00:00,2025-01-08 06:00:00,42,40,10.6,300,0,39,10.7,350,0,39,10.7,0,0,17.2,39,10.7,0,0,14.8,38,10.7,0,0,15,38,10.6,0,0,15,37,10.6,0,0,13.2,37,10.7,210,0,12,27,170,64.5100860595703,333.24194650650026
2025-01-08,1900-01-07 08:00:00,2025-01-08 08:00:00,40,40,11.1,350,0,40,10.8,250,0,38,10.9,0,0,17,38,11,0,0,15,37,11,0,0,15,38,10.9,0,0,15.6,35,10.9,0,0,12,36,10.9,270,0,12,30,170,64.9943084716797,333.0607398668925
2025-01-08,1900-01-07 10:00:00,2025-01-08 10:00:00,40,40,11.1,350,0,40,10.8,250,0,38,10.9,0,0,17,38,11,0,0,15,37,11,0,0,15,37,10.9,0,0,15.6,36,10.9,0,0,12,36,10.9,270,0,11.8,30,170,65.58837890625,333.2624424616496
2025-01-08,1900-01-07 12:00:00,2025-01-08 12:00:00,38,40,11.2,350,0,39,10.8,250,0,38,10.8,0,0,17.2,38,10.9,0,0,15,37,11,0,0,15,36,10.9,0,0,15.4,35,10.9,0,0,12.2,34,10.9,250,0,11.8,28,150,64.74609375,334.5941837310791
2025-01-08,1900-01-07 14:00:00,2025-01-08 14:00:00,38,39,11.1,350,0,39,10.9,250,0,38,10.8,0,0,17.6,37,11,0,0,14.2,38,11,0,0,15.2,36,10.9,0,0,15,36,10.9,0,0,12,34,10.9,250,0,12,28,150,64.7216796875,337.28660316467284
2025-01-08,1900-01-07 16:00:00,2025-01-08 16:00:00,38,39,11.2,350,0,38,10.9,300,0,38,10.8,0,0,17.2,36,10.8,0,0,14,38,10.8,0,0,15,37,10.8,0,0,15.2,35,10.8,0,0,13,35,10.9,250,0,15.6,29,160,64.4449920654297,338.6261814117432
2025-01-08,1900-01-07 18:00:00,2025-01-08 18:00:00,39,40,11.3,350,0,39,11,300,0,38,10.9,0,0,17.2,37,10.8,0,0,13.8,38,10.8,0,0,15,38,10.8,0,0,15.2,34,10.8,0,0,13,33,10.9,250,0,19,27,170,64.3758087158203,341.20804402033485
2025-01-08,1900-01-07 20:00:00,2025-01-08 20:00:00,36,42,11,300,0,41,10.9,300,0,40,10.9,0,0,18,39,10.8,0,0,13,39,10.8,0,0,15.4,39,10.8,0,0,15,39,10.8,0,0,13,35,10.9,190,0,19,24,160,64.58740234375,343.1298222541809
2025-01-08,1900-01-07 22:00:00,2025-01-08 22:00:00,40,43,10.9,300,0,41,10.8,300,0,40,10.8,0,0,17.6,38,10.8,0,0,13.2,38,10.7,0,0,15,38,10.7,0,0,15,39,10.7,0,0,13.2,36,10.8,180,0,18.4,25,160,62.6546211242676,341.0232198079427
2025-01-08,1900-01-08 00:00:00,2025-01-09 00:00:00,42,42,10.9,300,0,42,10.9,300,0,41,10.8,0,0,18,39,10.8,0,0,13.4,39,10.8,0,0,16.4,39,10.8,0,0,15.4,38,10.8,0,0,13.2,38,10.8,200,0,19,23,170,64.73388671875,342.2820211092631
2025-01-08,1900-01-08 02:00:00,2025-01-09 02:00:00,39,42,10.9,350,0,40,10.9,300,0,39,10.7,0,0,17.8,38,10.7,0,0,13,38,10.7,0,0,15,37,10.8,0,0,15,37,10.8,0,0,13,37,10.8,210,0,18.8,24,170,64.2171173095703,339.41080719629923
2025-01-08,1900-01-08 04:00:00,2025-01-09 04:00:00,39,41,10.8,350,0,39,10.9,350,0,39,10.8,0,0,17.6,38,10.7,0,0,13.8,37,10.7,0,0,15.8,37,10.8,0,0,15,36,10.8,0,0,13.2,36,10.8,220,0,19,27,190,64.0706329345703,338.0615836779277
2025-01-09,1900-01-08 06:00:00,2025-01-09 06:00:00,38,41,10.9,350,0,41,10.8,350,0,40,10.8,0,0,18,39,10.8,0,0,13.4,38,10.8,0,0,15,37,10.7,0,0,15.4,38,10.8,0,0,13,40,10.8,210,0,19,25,190,64.9129180908203,333.99076455434164
2025-01-09,1900-01-08 08:00:00,2025-01-09 08:00:00,37,39,11,350,0,40,11,350,0,39,11,0,0,19,39,11,0,0,13.6,37,11,0,0,18.2,37,10.9,0,0,16,38,10.9,0,0,14,38,10.9,220,0,18,30,190,65.0105743408203,332.9231767336527
2025-01-09,1900-01-08 10:00:00,2025-01-09 10:00:00,39,37,11,350,0,40,11,350,0,38,11,0,0,18.8,37,11,0,0,13.8,36,11,0,0,18.2,39,10.9,0,0,15.8,36,10.9,0,0,14.6,38,10.9,210,0,18.2,30,170,65.6209259033203,332.31083628336586
2025-01-09,1900-01-08 12:00:00,2025-01-09 12:00:00,38,35,11,350,0,37,11,300,0,37,11,0,0,18.4,37,11,0,0,14,36,11,0,0,18,38,10.9,0,0,16.4,36,10.9,0,0,14.2,37,10.9,200,0,18.2,29,170,65.0471954345703,331.70717544555663
2025-01-09,1900-01-08 14:00:00,2025-01-09 14:00:00,-,39,11,300,0,39,11,300,0,37,11,0,0,18.6,36,11,0,0,14,39,11,0,0,18.4,37,10.8,0,0,15.8,38,10.8,0,0,14,35,10.8,200,0,18.4,30,160,64.8885040283203,334.9925244013468
2025-01-09,1900-01-08 16:00:00,2025-01-09 16:00:00,-,38,11,300,0,38,11,300,0,37,11,0,0,19,35,11,0,0,14.2,38,11,0,0,18.2,35,10.8,0,0,15.8,37,10.8,0,0,14.2,36,10.8,200,0,18.2,30,160,64.78271484375,333.84186900456746
2025-01-09,1900-01-08 18:00:00,2025-01-09 18:00:00,39,40,11,300,0,40,11,250,0,39,11,0,0,19,38,11,0,0,14,35,10.9,0,0,18,35,10.8,0,0,16.6,38,10.8,0,0,14.2,38,10.8,180,0,19,33,150,63.8834648132324,337.3887200037638
2025-01-09,1900-01-08 20:00:00,2025-01-09 20:00:00,38,40,11.2,350,0,38,11.3,300,0,38,11,0,0,19,39,11,0,0,13,39,10.9,0,0,18,40,10.8,0,0,16,40,10.7,0,0,12.4,38,10.7,260,0,18,27,200,63.720703125,336.7343026479085
2025-01-09,1900-01-08 22:00:00,2025-01-09 22:00:00,38,39,11,350,0,38,11,300,0,39,10.9,0,0,18.8,38,10.9,0,0,13.2,38,10.9,0,0,17,39,10.8,0,0,16,39,10.7,0,0,13,38,10.7,250,0,18,25,190,64.2415313720703,337.0668165206909
2025-01-09,1900-01-09 00:00:00,2025-01-10 00:00:00,39,38,11,350,0,40,11,350,0,40,10.9,0,0,19,39,10.9,0,0,13,39,10.9,0,0,18,39,10.8,0,0,15,39,10.8,0,0,12.8,39,10.8,220,0,17.8,27,170,63.7247734069824,338.2181955655416
2025-01-09,1900-01-09 02:00:00,2025-01-10 02:00:00,38,40,10.9,300,0,40,10.9,350,0,40,10.9,0,0,18,39,10.9,0,0,13.8,39,10.8,0,0,17.8,38,10.8,0,0,15,38,10.8,0,0,13,38,10.8,230,0,18,25,170,64.1276092529297,337.7332901318868
2025-01-09,1900-01-09 04:00:00,2025-01-10 04:00:00,40,41,10.9,300,0,40,10.9,350,0,40,10.8,0,0,18.4,38,10.8,0,0,13.8,38,10.8,0,0,18,37,10.7,0,0,15.8,37,10.7,0,0,12,37,10.8,230,0,18,24,180,64.5467071533203,340.5027484258016
2025-01-10,1900-01-09 06:00:00,2025-01-10 06:00:00,39,40,10.9,300,0,39,10.8,300,0,40,10.8,0,0,18,39,10.7,0,0,13,37,10.7,0,0,17,37,10.7,0,0,16,38,10.7,0,0,13,37,10.7,220,0,18,25,180,64.3880157470703,335.4515084902445
2025-01-10,1900-01-09 08:00:00,2025-01-10 08:00:00,39,38,10.8,300,0,40,11.2,300,0,37,11.3,0,0,17,36,11.3,0,0,12.4,34,11.1,0,0,17.6,38,11.1,0,0,15,38,11,0,0,12,35,10.9,210,0,16.4,30,190,64.599609375,340.61704381306964
2025-01-10,1900-01-09 10:00:00,2025-01-10 10:00:00,40,40,10.9,300,0,40,11.2,300,0,38,11.3,0,0,17,37,11.3,0,0,12.4,35,11.1,0,0,17.6,38,11.1,0,0,15,38,11,0,0,12.2,36,10.9,200,0,16.8,29,180,65.1407928466797,337.92474438349404
2025-01-10,1900-01-09 12:00:00,2025-01-10 12:00:00,38,37,10.9,300,0,39,11.2,300,0,38,11.3,0,0,17.2,38,11.3,0,0,12.4,36,11.2,0,0,17.8,39,11.1,0,0,15.2,37,11,0,0,12.2,35,11,200,0,17,29,180,64.8356170654297,333.8300539970398
2025-01-10,1900-01-09 14:00:00,2025-01-10 14:00:00,39,39,10.9,350,0,38,11.2,300,0,39,11.3,0,0,17,38,11.3,0,0,12,37,11.1,0,0,17.8,38,11.1,0,0,15,36,11,0,0,12,35,11,210,0,17,27,180,65.2628631591797,335.6169229189555
2025-01-10,1900-01-09 16:00:00,2025-01-10 16:00:00,35,38,11.2,350,0,37,11.4,300,0,35,11.1,0,0,17,34,11.1,0,0,12,36,11.1,0,0,18,35,11.1,0,0,15,36,11,0,0,12,35,11,210,0,18.4,29,190,64.4287109375,334.0453802108765
2025-01-10,1900-01-09 18:00:00,2025-01-10 18:00:00,35,36,11.2,300,0,36,11.1,300,0,36,11.1,0,0,17,34,11.1,0,0,12,36,11.1,0,0,18.4,35,11.1,0,0,15,36,11,0,0,12.2,36,11,210,0,18.4,39,190,64.2659454345703,336.9033321380615
2025-01-10,1900-01-09 20:00:00,2025-01-10 20:00:00,38,38,10.8,300,0,39,10.9,300,0,40,11,0,0,19,40,11,0,0,14,39,11,0,0,16,38,11,0,0,15,40,11,0,0,14,40,11,240,0,19,25,160,64.3513946533203,342.4594906171163
2025-01-10,1900-01-09 22:00:00,2025-01-10 22:00:00,37,35,10.8,300,0,38,11,250,0,37,10.8,0,0,18.8,38,11,0,0,13.8,37,11,0,0,16.6,38,10.9,0,0,15,36,10.9,0,0,14.2,36,10.9,220,0,18.8,24,140,64.6199493408203,336.49992809295657
2025-01-10,1900-01-10 00:00:00,2025-01-11 00:00:00,39,36,10.8,300,0,36,11,250,0,38,10.8,0,0,18.8,36,11,0,0,13.8,36,11,0,0,16.4,37,10.9,0,0,15.2,38,10.9,0,0,13.8,37,10.9,220,0,18.6,24,150,65.2547149658203,333.7577161471049
2025-01-10,1900-01-10 02:00:00,2025-01-11 02:00:00,38,38,11,300,0,40,10.8,250,0,38,10.7,0,0,18.6,37,10.9,0,0,14,37,10.9,0,0,16,38,11,0,0,15,38,11,0,0,13.6,39,11,230,0,18.8,28,160,65.673828125,331.77758467992146
2025-01-10,1900-01-10 04:00:00,2025-01-11 04:00:00,37,37,10.9,300,0,37,10.8,250,0,37,10.7,0,0,18.8,38,10.8,0,0,14,38,11,0,0,16,37,10.9,0,0,15,37,10.9,0,0,14.4,38,10.8,240,0,19,26,150,66.0970001220703,331.7214025815328
2025-01-11,1900-01-10 06:00:00,2025-01-11 06:00:00,39,36,10.9,300,0,37,10.8,250,0,35,10.9,0,0,18.6,36,10.9,0,0,13.8,37,10.9,0,0,17,37,10.9,0,0,15,37,11,0,0,14.2,36,11,270,0,18.8,25,180,65.6901092529297,335.71252899169923
2025-01-11,1900-01-10 08:00:00,2025-01-11 08:00:00,32,36,11,300,0,34,11.1,250,0,36,11.1,0,0,17,39,11.1,0,0,11,34,11.2,0,0,18,35,11.1,0,0,15.4,32,11.1,0,0,13,33,11.2,230,0,18,28,200,65.68603515625,331.92587838172915
2025-01-11,1900-01-10 10:00:00,2025-01-11 10:00:00,39,35,11.1,300,0,35,11.1,250,0,37,11.1,0,0,17,34,11,0,0,14,35,11.2,0,0,15.4,34,11.2,0,0,15,34,11.1,0,0,13,33,11.2,220,0,18,30,190,63.4765625,336.32957213719686
2025-01-11,1900-01-10 12:00:00,2025-01-11 12:00:00,33,35,11,350,0,35,11,250,0,35,11,0,0,17.2,35,11.1,0,0,14.6,34,11.1,0,0,15,33,11.2,0,0,15,35,11.2,0,0,12.8,35,11.1,250,0,17.8,31,210,63.8875312805176,347.33904825846355
2025-01-11,1900-01-10 14:00:00,2025-01-11 14:00:00,35,37,10.9,350,0,37,10.8,250,0,36,11.1,0,0,17.2,35,11.1,0,0,14.6,33,10.8,0,0,15,33,11.1,0,0,15,34,11.2,0,0,12.8,34,11.1,240,0,17.8,30,110,63.5416679382324,349.34051914215087
2025-01-11,1900-01-10 16:00:00,2025-01-11 16:00:00,39,38,10.6,300,0,35,10.8,300,0,35,10.9,0,0,17,34,11,0,0,14,33,10.8,0,0,14.8,31,11.1,0,0,15,32,11.1,0,0,13,32,11.1,240,0,18,26,210,63.48876953125,352.2111307144165
2025-01-11,1900-01-10 18:00:00,2025-01-11 18:00:00,33,34,10.7,300,0,35,10.8,300,0,34,10.8,0,0,17,34,10.8,0,0,14,35,10.7,0,0,14.8,34,10.9,0,0,15.2,34,10.9,0,0,13,33,11,250,0,18,31,210,61.8611640930176,353.846932665507
2025-01-11,1900-01-10 20:00:00,2025-01-11 20:00:00,38,37,11,350,0,38,10.8,300,0,36,10.7,0,0,19,37,10.7,0,0,14,35,10.8,0,0,17,35,10.8,0,0,15,35,10.7,0,0,14,33,10.7,210,0,18,23,170,62.87841796875,351.5012538909912
2025-01-11,1900-01-10 22:00:00,2025-01-11 22:00:00,40,38,11,350,0,37,10.7,300,0,37,10.7,0,0,19,38,10.7,0,0,13.8,35,10.7,0,0,17.2,36,10.7,0,0,15.4,35,10.8,0,0,13.6,35,10.5,240,0,18.2,25,180,62.890625,353.6375141143799
2025-01-11,1900-01-11 00:00:00,2025-01-12 00:00:00,39,39,10.9,350,0,37,10.7,350,0,37,10.6,0,0,18.8,37,10.6,0,0,14,36,10.6,0,0,17,36,10.7,0,0,15.4,36,10.7,0,0,13.8,35,10.6,240,0,18,24,180,61.5641288757324,354.45951417287193
2025-01-11,1900-01-11 02:00:00,2025-01-12 02:00:00,42,40,10.9,300,0,38,10.7,350,0,38,10.7,0,0,19,38,10.6,0,0,14,37,10.5,0,0,17.8,37,10.5,0,0,15.8,37,10.6,0,0,14,36,10.6,230,0,17.8,25,160,62.9801445007324,353.3640771230062
2025-01-11,1900-01-11 04:00:00,2025-01-12 04:00:00,-,40,10.9,300,0,38,10.7,350,0,38,10.7,0,0,19,37,10.6,0,0,14,36,10.5,0,0,18,37,10.5,0,0,15.8,36,10.6,0,0,13.8,36,10.6,240,0,18,20,140,62.82958984375,351.0228583017985
2025-01-12,1900-01-11 06:00:00,2025-01-12 06:00:00,-,39,10.9,300,0,38,10.7,350,0,38,10.7,0,0,19,38,10.6,0,0,14,37,10.5,0,0,17,37,10.5,0,0,15,36,10.6,0,0,14,36,10.6,240,0,18,-,-,62.2721366882324,351.41396656036375
2025-01-12,1900-01-11 08:00:00,2025-01-12 08:00:00,36,38,11.4,350,0,34,10.9,300,0,35,10.8,0,0,18,33,10.8,0,0,12.8,33,10.9,0,0,16,34,10.7,0,0,15,32,10.8,0,0,14,31,10.8,220,0,18.6,0,0,63.134765625,350.42305615743004
2025-01-12,1900-01-11 10:00:00,2025-01-12 10:00:00,35,35,11.5,600,0,35,10.8,550,0,35,11,0,0,18.8,33,10.9,0,0,12.4,34,10.9,0,0,16.8,34,10.8,0,0,15.4,33,10.3,0,0,14.4,34,10.9,220,0,18.8,26,140,63.41552734375,348.0703848520915
2025-01-12,1900-01-11 12:00:00,2025-01-12 12:00:00,0,36,11.5,600,0,35,10.9,550,0,35,11,0,0,18.4,34,10.9,0,0,12.6,34,10.9,0,0,16.2,34,10.8,0,0,15.8,33,10.8,0,0,13.8,32,10.9,230,0,18.4,27,200,63.2120780944824,349.604191271464
2025-01-12,1900-01-11 14:00:00,2025-01-12 14:00:00,0,35,11.4,600,0,37,11,550,0,36,10.9,0,0,18,33,10.8,0,0,12.8,34,10.8,0,0,16,34,10.8,0,0,15,33,10.9,0,0,14,32,10.8,210,0,18.6,25,150,62.6383476257324,349.1169947942098
2025-01-12,1900-01-11 16:00:00,2025-01-12 16:00:00,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4755859375,350.2501689275106
2025-01-12,1900-01-11 18:00:00,2025-01-12 18:00:00,34,37,11.6,450,0,35,11.3,550,0,33,11,0,0,18.8,34,10.8,0,0,12.4,35,10.6,0,0,16.8,32,10.6,0,0,15.4,33,10.7,0,0,14.4,32,10.6,230,0,18.8,24,200,63.4073905944824,350.52071278889974
2025-01-12,1900-01-11 20:00:00,2025-01-12 20:00:00,39,37,11,350,0,36,11,450,0,36,10.7,0,0,18.2,35,10.7,0,0,14,35,10.6,0,0,18,35,10.6,0,0,16,35,10.6,0,0,14,33,10.6,210,0,18,21,140,62.6627616882324,350.3539735794067
2025-01-12,1900-01-11 22:00:00,2025-01-12 22:00:00,39,38,11,350,0,37,11,400,0,36,10.8,0,0,18.6,36,10.8,0,0,13.6,35,10.6,0,0,18.2,35,10.7,0,0,16,36,10.6,0,0,14,34,10.6,220,0,19,22,140,62.3494453430176,351.2408374150594
2025-01-12,1900-01-12 00:00:00,2025-01-13 00:00:00,38,36,10.9,300,0,38,11,400,0,38,11,0,0,18.4,37,11,0,0,13.8,36,10.9,0,0,18,35,10.8,0,0,16.2,35,10.9,0,0,13.6,34,10.8,220,0,18.6,24,130,62.6139335632324,352.1590482711792
2025-01-12,1900-01-12 02:00:00,2025-01-13 02:00:00,40,38,10.9,300,0,38,11,350,0,37,11,0,0,19,36,11,0,0,13.6,35,10.9,0,0,18.4,35,10.8,0,0,16.4,37,10.8,0,0,13.4,36,10.8,240,0,18.8,24,150,62.5,353.0103442509969
2025-01-12,1900-01-12 04:00:00,2025-01-13 04:00:00,39,38,10.9,300,0,39,11,350,0,38,11,0,0,18.6,35,11,0,0,13.6,36,10.9,0,0,18.2,36,10.8,0,0,16.6,35,10.8,0,0,13.6,36,10.8,230,0,18.6,25,130,62.7685546875,353.27606576283773
2025-01-13,1900-01-12 06:00:00,2025-01-13 06:00:00,40,38,11,300,0,37,11,300,0,37,11,0,0,19,35,10.9,0,0,14,36,10.9,0,0,18,37,10.9,0,0,16.6,36,10.9,0,0,14,34,10.7,240,0,19,22,140,63.0533866882324,355.34034945170083
2025-01-13,1900-01-12 08:00:00,2025-01-13 08:00:00,41,39,10.9,250,0,33,11.1,300,0,34,11.2,0,0,19.2,33,11.2,0,0,14.2,35,11.2,0,0,18,33,11.1,0,0,15.6,32,11,0,0,13.6,33,11,250,0,18.6,31,240,62.8214530944824,351.688006401062
2025-01-13,1900-01-12 10:00:00,2025-01-13 10:00:00,40,39,10.9,250,0,33,11.2,300,0,34,11.2,0,0,19,34,11.2,0,0,14,36,11.2,0,0,18.2,34,11,0,0,15.2,33,11,0,0,13,33,10.9,320,0,18,29,210,62.8946952819824,355.031707127889
2025-01-13,1900-01-12 12:00:00,2025-01-13 12:00:00,38,38,11,300,0,35,11.2,300,0,36,11.2,0,0,19.6,34,11.2,0,0,14,35,11.1,0,0,18,34,11.1,0,0,15.4,33,11,0,0,13.2,32,10.9,240,0,18.2,30,200,63.0452461242676,353.72407932281493
2025-01-13,1900-01-12 14:00:00,2025-01-13 14:00:00,37,36,10.3,300,0,37,10.6,300,0,36,10.9,0,0,19.2,34,10.6,0,0,14.2,35,11,0,0,18,32,10.7,0,0,15.6,32,11.1,0,0,13.6,34,10.9,300,0,18.6,31,200,62.7400703430176,351.51849466959635
2025-01-13,1900-01-12 16:00:00,2025-01-13 16:00:00,35,40,10.8,350,0,38,10.8,250,0,38,11,0,0,12,36,10.8,0,0,14.4,36,10.9,0,0,18.6,34,10.7,0,0,15.2,33,11.1,0,0,14,35,11,320,0,18,28,290,62.5651054382324,346.1805557886759
2025-01-13,1900-01-12 18:00:00,2025-01-13 18:00:00,39,39,10.7,350,0,38,11,300,0,36,11,0,0,8.2,34,10.9,0,0,14.2,34,11,0,0,18,33,10.9,0,0,15.6,34,11.1,0,0,13.2,34,11,310,0,18,26,270,63.96484375,347.11431783040365
2025-01-13,1900-01-12 20:00:00,2025-01-13 20:00:00,40,39,10.3,400,0,38,10.2,350,0,37,10.6,0,0,12,36,10.7,0,0,14,35,10.8,0,0,18.2,36,10.8,0,0,16,37,10.9,0,0,14.4,35,10.8,320,0,18.2,25,200,61.7146797180176,360.02254549662274
2025-01-13,1900-01-12 22:00:00,2025-01-13 22:00:00,41,39,10.2,400,0,38,10.4,350,0,36,10.7,0,0,6,37,10.8,0,0,13.8,36,10.8,0,0,18.4,38,10.8,0,0,16.4,37,10.9,0,0,14.4,34,10.9,300,0,18,26,190,63.2161445617676,349.5477671305338
2025-01-13,1900-01-13 00:00:00,2025-01-14 00:00:00,42,38,10.2,400,0,38,10.4,300,0,37,10.7,0,0,5,36,10.8,0,0,14.4,36,10.8,0,0,17.6,38,10.8,0,0,16.2,37,10.9,0,0,13.6,34,10.8,300,0,18,25,200,62.255859375,352.2491084416707
2025-01-13,1900-01-13 02:00:00,2025-01-14 02:00:00,42,40,10.2,350,0,40,10.4,350,0,38,10.7,0,0,12,37,10.6,0,0,8,36,10.7,0,0,18,36,10.7,0,0,16,37,10.8,0,0,14,35,10.9,300,0,19,24,200,62.7522773742676,349.3067612965902
2025-01-13,1900-01-13 04:00:00,2025-01-14 04:00:00,42,41,10.2,350,0,10,10.4,350,0,37,10.8,0,0,17,37,10.6,0,0,12,35,10.6,0,0,14,37,10.6,0,0,14,37,10.7,0,0,14.2,36,10.9,300,300,18.2,25,210,65.8284454345703,329.7421155611674
2025-01-14,1900-01-13 06:00:00,2025-01-14 06:00:00,41,40,10.6,350,0,41,10.5,350,0,38,10.8,0,0,17.2,36,10.6,0,0,16,35,10.6,0,0,8,37,10.5,0,0,16,36,10.6,0,0,14,36,10.6,290,290,19,25,300,61.5,338.78
2025-01-14,1900-01-13 08:00:00,2025-01-14 08:00:00,38,39,10.9,400,0,39,10.5,13.4,0,34,10.6,0,0,15.4,34,10.6,0,0,15.4,35,10.6,0,0,12,33,10.7,0,0,13.8,32,10.8,0,0,14,33,10.8,270,0,18.6,28,230,61.65,355.01
2025-01-14,1900-01-13 10:00:00,2025-01-14 10:00:00,3.5,37,11,400,0,36,10.6,16,0,34,10.6,0,0,12.6,34,10.6,0,0,12.6,34,10.8,0,0,11,33,10.7,0,0,10,32,10.8,0,0,14.2,32,10.9,280,0,18,26,230,61.8,353.57
2025-01-14,1900-01-13 12:00:00,2025-01-14 12:00:00,32,37,10.5,400,0,37,10.7,6.2,0,36,10.7,0,0,14.2,36,10.7,0,0,14.2,35,10.8,0,0,13.6,32,10.8,0,0,8.4,33,10.9,0,0,14,32,10.8,280,0,18.4,24,240,63.22,348.65
2025-01-14,1900-01-13 14:00:00,2025-01-14 14:00:00,37,37,10.5,400,0,37,10.7,16.4,0,36,10.6,0,0,15,36,10.6,0,0,15,35,10.8,0,0,14.6,32,10.8,0,0,7.6,33,10.9,0,0,13.8,32,10.8,270,0,18.2,25,210,62.64,356.62
2025-01-14,1900-01-13 16:00:00,2025-01-14 16:00:00,34,37,10.5,400,0,37,10.7,16.6,0,36,10.5,0,0,15.2,36,10.5,0,0,15.2,35,10.7,0,0,14.4,33,10.8,0,0,10.6,33,10.9,0,0,11,32,10.8,260,0,18,24,220,62.85,135.58
2025-01-14,1900-01-13 18:00:00,2025-01-14 18:00:00,37,37,11,450,0,36,10.6,16,0,35,10.5,0,0,15,35,10.5,0,0,15,35,10.5,0,0,15.6,34,10.4,0,0,14,33,10.6,0,0,8,34,10.6,280,0,18.8,24,250,62.89,0
2025-01-14,1900-01-13 20:00:00,2025-01-14 20:00:00,42,40,10.4,400,0,40,10.4,350,0,39,10.6,0,0,17,38,10.5,0,0,14,37,10.4,0,0,14,37,10.4,0,0,14,36,10.5,0,0,8,36,10.6,270,0,17.2,25,150,62.64,0
2025-01-14,1900-01-13 22:00:00,2025-01-14 22:00:00,41,41,10,400,0,39,10.4,350,0,40,10.6,0,0,16.4,39,10.5,0,0,15,36,10.4,0,0,16.4,35,10.4,0,0,14.4,35,10.5,0,0,8,37,10.6,280,0,18,25,150,57.16,237.38
2025-01-14,1900-01-14 00:00:00,2025-01-15 00:00:00,42,41,10.6,350,0,40,10.5,350,0,40,10.6,0,0,16.6,40,10.4,0,0,15.4,39,10.4,0,0,14.6,37,10.3,0,0,14.2,37,10.4,0,0,8.4,35,10.6,260,0,18,24,150,57.92,387.74
2025-01-14,1900-01-14 02:00:00,2025-01-15 02:00:00,40,41,10.6,350,0,40,10.5,350,0,39,10.6,0,0,17,39,10.4,0,0,15,38,10.4,0,0,16.2,36,10.3,0,0,15,36,10.4,0,0,15,36,10.6,270,0,13,24,150,61.16,367.84
2025-01-14,1900-01-14 04:00:00,2025-01-15 04:00:00,41,40,10.5,350,0,41,10.6,300,0,40,10.5,0,0,17.2,39,10.4,0,0,15.2,39,10.4,0,0,15.8,37,10.4,0,0,14.4,36,10.5,0,0,10.5,35,10.6,280,0,13.2,24,160,58.57,376.07
2025-01-15,1900-01-14 06:00:00,2025-01-15 06:00:00,41,41,10.5,350,0,40,10.4,300,0,39,10.5,0,0,17.4,40,10.5,0,0,15,39,10.4,0,0,15.6,36,10.4,0,0,14.6,37,10.5,0,0,15.2,35,10.5,270,0,13,0,160,58.8826484680176,383.10402221679686
2025-01-15,1900-01-14 08:00:00,2025-01-15 08:00:00,35,39,11.1,300,0,37,10.5,300,0,38,10.5,0,0,16,37,10.6,0,0,14.6,36,10.6,0,0,15.6,36,10.6,0,0,13,34,10.6,0,0,14,34,10.5,270,0,11.6,28,240,57.7799491882324,377.7212337493896
2025-01-15,1900-01-14 10:00:00,2025-01-15 10:00:00,40,40,10.9,300,0,36,10.6,350,0,37,10.6,0,0,16.2,37,10.6,0,0,14.4,36,10.6,0,0,15,36,10.6,0,0,13,34,10.6,0,0,14.2,36,10.5,260,0,11.4,29,220,59.326171875,379.6236014048258
2025-01-15,1900-01-14 12:00:00,2025-01-15 12:00:00,30,39,10.7,300,0,38,10.4,350,0,38,10.5,0,0,16.2,37,10.5,0,0,14.2,36,10.5,0,0,15.6,36,10.5,0,0,13.2,35,10.5,0,0,14.4,36,10.4,270,0,11.8,28,230,58.80126953125,378.7737509409587
2025-01-15,1900-01-14 14:00:00,2025-01-15 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0729179382324,378.39023933410647
